#Time=   0.190000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200283E-01   0.200000E-01   0.200000E-01   0.200283E-01   0.200000E-01
   0.400000E-01   0.400566E-01   0.400000E-01   0.400000E-01   0.400566E-01   0.400000E-01
   0.600000E-01   0.600846E-01   0.600000E-01   0.600000E-01   0.600846E-01   0.600000E-01
   0.800000E-01   0.801123E-01   0.800000E-01   0.800000E-01   0.801123E-01   0.800000E-01
   0.100000       0.100140       0.100000       0.100000       0.100140       0.100000    
   0.120000       0.120166       0.120000       0.120000       0.120166       0.120000    
   0.140000       0.140192       0.140000       0.140000       0.140192       0.140000    
   0.160000       0.160218       0.160000       0.160000       0.160218       0.160000    
   0.180000       0.180242       0.180000       0.180000       0.180242       0.180000    
   0.200000       0.200265       0.200000       0.200000       0.200265       0.200000    
   0.220000       0.220288       0.220000       0.220000       0.220288       0.220000    
   0.240000       0.240309       0.240000       0.240000       0.240309       0.240000    
   0.260000       0.260329       0.260000       0.260000       0.260329       0.260000    
   0.280000       0.280348       0.280000       0.280000       0.280348       0.280000    
   0.300000       0.300365       0.300000       0.300000       0.300365       0.300000    
   0.320000       0.320381       0.320000       0.320000       0.320381       0.320000    
   0.340000       0.340396       0.340000       0.340000       0.340396       0.340000    
   0.360000       0.360409       0.360000       0.360000       0.360409       0.360000    
   0.380000       0.380420       0.380000       0.380000       0.380420       0.380000    
   0.400000       0.400429       0.400000       0.400000       0.400429       0.400000    
   0.420000       0.420437       0.420000       0.420000       0.420437       0.420000    
   0.440000       0.440443       0.440000       0.440000       0.440443       0.440000    
   0.460000       0.460448       0.460000       0.460000       0.460448       0.460000    
   0.480000       0.480451       0.480000       0.480000       0.480451       0.480000    
   0.500000       0.500451       0.500000       0.500000       0.500451       0.500000    
   0.520000       0.520451       0.520000       0.520000       0.520451       0.520000    
   0.540000       0.540448       0.540000       0.540000       0.540448       0.540000    
   0.560000       0.560443       0.560000       0.560000       0.560443       0.560000    
   0.580000       0.580437       0.580000       0.580000       0.580437       0.580000    
   0.600000       0.600429       0.600000       0.600000       0.600429       0.600000    
   0.620000       0.620420       0.620000       0.620000       0.620420       0.620000    
   0.640000       0.640409       0.640000       0.640000       0.640409       0.640000    
   0.660000       0.660396       0.660000       0.660000       0.660396       0.660000    
   0.680000       0.680381       0.680000       0.680000       0.680381       0.680000    
   0.700000       0.700365       0.700000       0.700000       0.700365       0.700000    
   0.720000       0.720348       0.720000       0.720000       0.720348       0.720000    
   0.740000       0.740329       0.740000       0.740000       0.740329       0.740000    
   0.760000       0.760309       0.760000       0.760000       0.760309       0.760000    
   0.780000       0.780288       0.780000       0.780000       0.780288       0.780000    
   0.800000       0.800265       0.800000       0.800000       0.800265       0.800000    
   0.820000       0.820242       0.820000       0.820000       0.820242       0.820000    
   0.840000       0.840218       0.840000       0.840000       0.840218       0.840000    
   0.860000       0.860192       0.860000       0.860000       0.860192       0.860000    
   0.880000       0.880166       0.880000       0.880000       0.880166       0.880000    
   0.900000       0.900140       0.900000       0.900000       0.900140       0.900000    
   0.920000       0.920112       0.920000       0.920000       0.920112       0.920000    
   0.940000       0.940085       0.940000       0.940000       0.940085       0.940000    
   0.960000       0.960057       0.960000       0.960000       0.960057       0.960000    
   0.980000       0.980028       0.980000       0.980000       0.980028       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
