#Time=   0.650000E+07
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.245023E-01   0.200000E-01   0.200000E-01   0.245023E-01   0.200000E-01
   0.400000E-01   0.489868E-01   0.400000E-01   0.400000E-01   0.489868E-01   0.400000E-01
   0.600000E-01   0.734359E-01   0.600000E-01   0.600000E-01   0.734359E-01   0.600000E-01
   0.800000E-01   0.978319E-01   0.800000E-01   0.800000E-01   0.978319E-01   0.800000E-01
   0.100000       0.122158       0.100000       0.100000       0.122158       0.100000    
   0.120000       0.146396       0.120000       0.120000       0.146396       0.120000    
   0.140000       0.170530       0.140000       0.140000       0.170530       0.140000    
   0.160000       0.194543       0.160000       0.160000       0.194543       0.160000    
   0.180000       0.218421       0.180000       0.180000       0.218421       0.180000    
   0.200000       0.242146       0.200000       0.200000       0.242146       0.200000    
   0.220000       0.265705       0.220000       0.220000       0.265705       0.220000    
   0.240000       0.289084       0.240000       0.240000       0.289084       0.240000    
   0.260000       0.312270       0.260000       0.260000       0.312270       0.260000    
   0.280000       0.335248       0.280000       0.280000       0.335248       0.280000    
   0.300000       0.358009       0.300000       0.300000       0.358009       0.300000    
   0.320000       0.380541       0.320000       0.320000       0.380541       0.320000    
   0.340000       0.402834       0.340000       0.340000       0.402834       0.340000    
   0.360000       0.424879       0.360000       0.360000       0.424879       0.360000    
   0.380000       0.446668       0.380000       0.380000       0.446668       0.380000    
   0.400000       0.468194       0.400000       0.400000       0.468194       0.400000    
   0.420000       0.489451       0.420000       0.420000       0.489451       0.420000    
   0.440000       0.510433       0.440000       0.440000       0.510433       0.440000    
   0.460000       0.531138       0.460000       0.460000       0.531138       0.460000    
   0.480000       0.551562       0.480000       0.480000       0.551562       0.480000    
   0.500000       0.571703       0.500000       0.500000       0.571703       0.500000    
   0.520000       0.591562       0.520000       0.520000       0.591562       0.520000    
   0.540000       0.611138       0.540000       0.540000       0.611138       0.540000    
   0.560000       0.630433       0.560000       0.560000       0.630433       0.560000    
   0.580000       0.649451       0.580000       0.580000       0.649451       0.580000    
   0.600000       0.668194       0.600000       0.600000       0.668194       0.600000    
   0.620000       0.686668       0.620000       0.620000       0.686668       0.620000    
   0.640000       0.704879       0.640000       0.640000       0.704879       0.640000    
   0.660000       0.722834       0.660000       0.660000       0.722834       0.660000    
   0.680000       0.740541       0.680000       0.680000       0.740541       0.680000    
   0.700000       0.758009       0.700000       0.700000       0.758009       0.700000    
   0.720000       0.775248       0.720000       0.720000       0.775248       0.720000    
   0.740000       0.792270       0.740000       0.740000       0.792270       0.740000    
   0.760000       0.809084       0.760000       0.760000       0.809084       0.760000    
   0.780000       0.825705       0.780000       0.780000       0.825705       0.780000    
   0.800000       0.842146       0.800000       0.800000       0.842146       0.800000    
   0.820000       0.858421       0.820000       0.820000       0.858421       0.820000    
   0.840000       0.874543       0.840000       0.840000       0.874543       0.840000    
   0.860000       0.890530       0.860000       0.860000       0.890530       0.860000    
   0.880000       0.906396       0.880000       0.880000       0.906396       0.880000    
   0.900000       0.922158       0.900000       0.900000       0.922158       0.900000    
   0.920000       0.937832       0.920000       0.920000       0.937832       0.920000    
   0.940000       0.953436       0.940000       0.940000       0.953436       0.940000    
   0.960000       0.968987       0.960000       0.960000       0.968987       0.960000    
   0.980000       0.984502       0.980000       0.980000       0.984502       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
