#Time=   0.125000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.203954E-01   0.200000E-01   0.200000E-01   0.203954E-01   0.200000E-01
   0.400000E-01   0.407892E-01   0.400000E-01   0.400000E-01   0.407892E-01   0.400000E-01
   0.600000E-01   0.611799E-01   0.600000E-01   0.600000E-01   0.611799E-01   0.600000E-01
   0.800000E-01   0.815659E-01   0.800000E-01   0.800000E-01   0.815659E-01   0.800000E-01
   0.100000       0.101946       0.100000       0.100000       0.101946       0.100000    
   0.120000       0.122318       0.120000       0.120000       0.122318       0.120000    
   0.140000       0.142681       0.140000       0.140000       0.142681       0.140000    
   0.160000       0.163033       0.160000       0.160000       0.163033       0.160000    
   0.180000       0.183374       0.180000       0.180000       0.183374       0.180000    
   0.200000       0.203701       0.200000       0.200000       0.203701       0.200000    
   0.220000       0.224014       0.220000       0.220000       0.224014       0.220000    
   0.240000       0.244310       0.240000       0.240000       0.244310       0.240000    
   0.260000       0.264590       0.260000       0.260000       0.264590       0.260000    
   0.280000       0.284852       0.280000       0.280000       0.284852       0.280000    
   0.300000       0.305094       0.300000       0.300000       0.305094       0.300000    
   0.320000       0.325316       0.320000       0.320000       0.325316       0.320000    
   0.340000       0.345518       0.340000       0.340000       0.345518       0.340000    
   0.360000       0.365697       0.360000       0.360000       0.365697       0.360000    
   0.380000       0.385855       0.380000       0.380000       0.385855       0.380000    
   0.400000       0.405989       0.400000       0.400000       0.405989       0.400000    
   0.420000       0.426099       0.420000       0.420000       0.426099       0.420000    
   0.440000       0.446185       0.440000       0.440000       0.446185       0.440000    
   0.460000       0.466247       0.460000       0.460000       0.466247       0.460000    
   0.480000       0.486284       0.480000       0.480000       0.486284       0.480000    
   0.500000       0.506297       0.500000       0.500000       0.506297       0.500000    
   0.520000       0.526284       0.520000       0.520000       0.526284       0.520000    
   0.540000       0.546247       0.540000       0.540000       0.546247       0.540000    
   0.560000       0.566185       0.560000       0.560000       0.566185       0.560000    
   0.580000       0.586099       0.580000       0.580000       0.586099       0.580000    
   0.600000       0.605989       0.600000       0.600000       0.605989       0.600000    
   0.620000       0.625855       0.620000       0.620000       0.625855       0.620000    
   0.640000       0.645697       0.640000       0.640000       0.645697       0.640000    
   0.660000       0.665518       0.660000       0.660000       0.665518       0.660000    
   0.680000       0.685316       0.680000       0.680000       0.685316       0.680000    
   0.700000       0.705094       0.700000       0.700000       0.705094       0.700000    
   0.720000       0.724852       0.720000       0.720000       0.724852       0.720000    
   0.740000       0.744590       0.740000       0.740000       0.744590       0.740000    
   0.760000       0.764310       0.760000       0.760000       0.764310       0.760000    
   0.780000       0.784014       0.780000       0.780000       0.784014       0.780000    
   0.800000       0.803701       0.800000       0.800000       0.803701       0.800000    
   0.820000       0.823374       0.820000       0.820000       0.823374       0.820000    
   0.840000       0.843033       0.840000       0.840000       0.843033       0.840000    
   0.860000       0.862681       0.860000       0.860000       0.862681       0.860000    
   0.880000       0.882318       0.880000       0.880000       0.882318       0.880000    
   0.900000       0.901946       0.900000       0.900000       0.901946       0.900000    
   0.920000       0.921566       0.920000       0.920000       0.921566       0.920000    
   0.940000       0.941180       0.940000       0.940000       0.941180       0.940000    
   0.960000       0.960789       0.960000       0.960000       0.960789       0.960000    
   0.980000       0.980395       0.980000       0.980000       0.980395       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
