#Time=   0.120000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.204842E-01   0.200000E-01   0.200000E-01   0.204842E-01   0.200000E-01
   0.400000E-01   0.409665E-01   0.400000E-01   0.400000E-01   0.409665E-01   0.400000E-01
   0.600000E-01   0.614450E-01   0.600000E-01   0.600000E-01   0.614450E-01   0.600000E-01
   0.800000E-01   0.819178E-01   0.800000E-01   0.800000E-01   0.819178E-01   0.800000E-01
   0.100000       0.102383       0.100000       0.100000       0.102383       0.100000    
   0.120000       0.122839       0.120000       0.120000       0.122839       0.120000    
   0.140000       0.143283       0.140000       0.140000       0.143283       0.140000    
   0.160000       0.163715       0.160000       0.160000       0.163715       0.160000    
   0.180000       0.184132       0.180000       0.180000       0.184132       0.180000    
   0.200000       0.204533       0.200000       0.200000       0.204533       0.200000    
   0.220000       0.224916       0.220000       0.220000       0.224916       0.220000    
   0.240000       0.245279       0.240000       0.240000       0.245279       0.240000    
   0.260000       0.265622       0.260000       0.260000       0.265622       0.260000    
   0.280000       0.285942       0.280000       0.280000       0.285942       0.280000    
   0.300000       0.306239       0.300000       0.300000       0.306239       0.300000    
   0.320000       0.326511       0.320000       0.320000       0.326511       0.320000    
   0.340000       0.346758       0.340000       0.340000       0.346758       0.340000    
   0.360000       0.366978       0.360000       0.360000       0.366978       0.360000    
   0.380000       0.387170       0.380000       0.380000       0.387170       0.380000    
   0.400000       0.407334       0.400000       0.400000       0.407334       0.400000    
   0.420000       0.427469       0.420000       0.420000       0.427469       0.420000    
   0.440000       0.447575       0.440000       0.440000       0.447575       0.440000    
   0.460000       0.467651       0.460000       0.460000       0.467651       0.460000    
   0.480000       0.487696       0.480000       0.480000       0.487696       0.480000    
   0.500000       0.507712       0.500000       0.500000       0.507712       0.500000    
   0.520000       0.527696       0.520000       0.520000       0.527696       0.520000    
   0.540000       0.547651       0.540000       0.540000       0.547651       0.540000    
   0.560000       0.567575       0.560000       0.560000       0.567575       0.560000    
   0.580000       0.587469       0.580000       0.580000       0.587469       0.580000    
   0.600000       0.607334       0.600000       0.600000       0.607334       0.600000    
   0.620000       0.627170       0.620000       0.620000       0.627170       0.620000    
   0.640000       0.646978       0.640000       0.640000       0.646978       0.640000    
   0.660000       0.666758       0.660000       0.660000       0.666758       0.660000    
   0.680000       0.686511       0.680000       0.680000       0.686511       0.680000    
   0.700000       0.706239       0.700000       0.700000       0.706239       0.700000    
   0.720000       0.725942       0.720000       0.720000       0.725942       0.720000    
   0.740000       0.745622       0.740000       0.740000       0.745622       0.740000    
   0.760000       0.765279       0.760000       0.760000       0.765279       0.760000    
   0.780000       0.784916       0.780000       0.780000       0.784916       0.780000    
   0.800000       0.804533       0.800000       0.800000       0.804533       0.800000    
   0.820000       0.824132       0.820000       0.820000       0.824132       0.820000    
   0.840000       0.843715       0.840000       0.840000       0.843715       0.840000    
   0.860000       0.863283       0.860000       0.860000       0.863283       0.860000    
   0.880000       0.882839       0.880000       0.880000       0.882839       0.880000    
   0.900000       0.902383       0.900000       0.900000       0.902383       0.900000    
   0.920000       0.921918       0.920000       0.920000       0.921918       0.920000    
   0.940000       0.941445       0.940000       0.940000       0.941445       0.940000    
   0.960000       0.960967       0.960000       0.960000       0.960967       0.960000    
   0.980000       0.980484       0.980000       0.980000       0.980484       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
