#Time=   0.185000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200347E-01   0.200000E-01   0.200000E-01   0.200347E-01   0.200000E-01
   0.400000E-01   0.400693E-01   0.400000E-01   0.400000E-01   0.400693E-01   0.400000E-01
   0.600000E-01   0.601036E-01   0.600000E-01   0.600000E-01   0.601036E-01   0.600000E-01
   0.800000E-01   0.801375E-01   0.800000E-01   0.800000E-01   0.801375E-01   0.800000E-01
   0.100000       0.100171       0.100000       0.100000       0.100171       0.100000    
   0.120000       0.120204       0.120000       0.120000       0.120204       0.120000    
   0.140000       0.140235       0.140000       0.140000       0.140235       0.140000    
   0.160000       0.160266       0.160000       0.160000       0.160266       0.160000    
   0.180000       0.180296       0.180000       0.180000       0.180296       0.180000    
   0.200000       0.200325       0.200000       0.200000       0.200325       0.200000    
   0.220000       0.220352       0.220000       0.220000       0.220352       0.220000    
   0.240000       0.240379       0.240000       0.240000       0.240379       0.240000    
   0.260000       0.260403       0.260000       0.260000       0.260403       0.260000    
   0.280000       0.280426       0.280000       0.280000       0.280426       0.280000    
   0.300000       0.300447       0.300000       0.300000       0.300447       0.300000    
   0.320000       0.320467       0.320000       0.320000       0.320467       0.320000    
   0.340000       0.340485       0.340000       0.340000       0.340485       0.340000    
   0.360000       0.360500       0.360000       0.360000       0.360500       0.360000    
   0.380000       0.380514       0.380000       0.380000       0.380514       0.380000    
   0.400000       0.400526       0.400000       0.400000       0.400526       0.400000    
   0.420000       0.420536       0.420000       0.420000       0.420536       0.420000    
   0.440000       0.440543       0.440000       0.440000       0.440543       0.440000    
   0.460000       0.460549       0.460000       0.460000       0.460549       0.460000    
   0.480000       0.480552       0.480000       0.480000       0.480552       0.480000    
   0.500000       0.500553       0.500000       0.500000       0.500553       0.500000    
   0.520000       0.520552       0.520000       0.520000       0.520552       0.520000    
   0.540000       0.540549       0.540000       0.540000       0.540549       0.540000    
   0.560000       0.560543       0.560000       0.560000       0.560543       0.560000    
   0.580000       0.580536       0.580000       0.580000       0.580536       0.580000    
   0.600000       0.600526       0.600000       0.600000       0.600526       0.600000    
   0.620000       0.620514       0.620000       0.620000       0.620514       0.620000    
   0.640000       0.640500       0.640000       0.640000       0.640500       0.640000    
   0.660000       0.660485       0.660000       0.660000       0.660485       0.660000    
   0.680000       0.680467       0.680000       0.680000       0.680467       0.680000    
   0.700000       0.700447       0.700000       0.700000       0.700447       0.700000    
   0.720000       0.720426       0.720000       0.720000       0.720426       0.720000    
   0.740000       0.740403       0.740000       0.740000       0.740403       0.740000    
   0.760000       0.760379       0.760000       0.760000       0.760379       0.760000    
   0.780000       0.780352       0.780000       0.780000       0.780352       0.780000    
   0.800000       0.800325       0.800000       0.800000       0.800325       0.800000    
   0.820000       0.820296       0.820000       0.820000       0.820296       0.820000    
   0.840000       0.840266       0.840000       0.840000       0.840266       0.840000    
   0.860000       0.860235       0.860000       0.860000       0.860235       0.860000    
   0.880000       0.880204       0.880000       0.880000       0.880204       0.880000    
   0.900000       0.900171       0.900000       0.900000       0.900171       0.900000    
   0.920000       0.920138       0.920000       0.920000       0.920138       0.920000    
   0.940000       0.940104       0.940000       0.940000       0.940104       0.940000    
   0.960000       0.960069       0.960000       0.960000       0.960069       0.960000    
   0.980000       0.980035       0.980000       0.980000       0.980035       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
