#Time=   0.150000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.201435E-01   0.200000E-01   0.200000E-01   0.201435E-01   0.200000E-01
   0.400000E-01   0.402864E-01   0.400000E-01   0.400000E-01   0.402864E-01   0.400000E-01
   0.600000E-01   0.604282E-01   0.600000E-01   0.600000E-01   0.604282E-01   0.600000E-01
   0.800000E-01   0.805683E-01   0.800000E-01   0.800000E-01   0.805683E-01   0.800000E-01
   0.100000       0.100706       0.100000       0.100000       0.100706       0.100000    
   0.120000       0.120841       0.120000       0.120000       0.120841       0.120000    
   0.140000       0.140973       0.140000       0.140000       0.140973       0.140000    
   0.160000       0.161101       0.160000       0.160000       0.161101       0.160000    
   0.180000       0.181225       0.180000       0.180000       0.181225       0.180000    
   0.200000       0.201343       0.200000       0.200000       0.201343       0.200000    
   0.220000       0.221457       0.220000       0.220000       0.221457       0.220000    
   0.240000       0.241564       0.240000       0.240000       0.241564       0.240000    
   0.260000       0.261666       0.260000       0.260000       0.261666       0.260000    
   0.280000       0.281761       0.280000       0.280000       0.281761       0.280000    
   0.300000       0.301849       0.300000       0.300000       0.301849       0.300000    
   0.320000       0.321930       0.320000       0.320000       0.321930       0.320000    
   0.340000       0.342003       0.340000       0.340000       0.342003       0.340000    
   0.360000       0.362068       0.360000       0.360000       0.362068       0.360000    
   0.380000       0.382125       0.380000       0.380000       0.382125       0.380000    
   0.400000       0.402173       0.400000       0.400000       0.402173       0.400000    
   0.420000       0.422213       0.420000       0.420000       0.422213       0.420000    
   0.440000       0.442245       0.440000       0.440000       0.442245       0.440000    
   0.460000       0.462267       0.460000       0.460000       0.462267       0.460000    
   0.480000       0.482281       0.480000       0.480000       0.482281       0.480000    
   0.500000       0.502285       0.500000       0.500000       0.502285       0.500000    
   0.520000       0.522281       0.520000       0.520000       0.522281       0.520000    
   0.540000       0.542267       0.540000       0.540000       0.542267       0.540000    
   0.560000       0.562245       0.560000       0.560000       0.562245       0.560000    
   0.580000       0.582213       0.580000       0.580000       0.582213       0.580000    
   0.600000       0.602173       0.600000       0.600000       0.602173       0.600000    
   0.620000       0.622125       0.620000       0.620000       0.622125       0.620000    
   0.640000       0.642068       0.640000       0.640000       0.642068       0.640000    
   0.660000       0.662003       0.660000       0.660000       0.662003       0.660000    
   0.680000       0.681930       0.680000       0.680000       0.681930       0.680000    
   0.700000       0.701849       0.700000       0.700000       0.701849       0.700000    
   0.720000       0.721761       0.720000       0.720000       0.721761       0.720000    
   0.740000       0.741666       0.740000       0.740000       0.741666       0.740000    
   0.760000       0.761564       0.760000       0.760000       0.761564       0.760000    
   0.780000       0.781457       0.780000       0.780000       0.781457       0.780000    
   0.800000       0.801343       0.800000       0.800000       0.801343       0.800000    
   0.820000       0.821225       0.820000       0.820000       0.821225       0.820000    
   0.840000       0.841101       0.840000       0.840000       0.841101       0.840000    
   0.860000       0.860973       0.860000       0.860000       0.860973       0.860000    
   0.880000       0.880841       0.880000       0.880000       0.880841       0.880000    
   0.900000       0.900706       0.900000       0.900000       0.900706       0.900000    
   0.920000       0.920568       0.920000       0.920000       0.920568       0.920000    
   0.940000       0.940428       0.940000       0.940000       0.940428       0.940000    
   0.960000       0.960286       0.960000       0.960000       0.960286       0.960000    
   0.980000       0.980143       0.980000       0.980000       0.980143       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
