# Iteration  RMSerrUS  RMSerrSS
   132   0.418271       0.418271    
   133   0.416579       0.416579    
   134   0.414894       0.414894    
   135   0.413215       0.413215    
   136   0.411543       0.411543    
   137   0.409878       0.409878    
   138   0.408220       0.408220    
   139   0.406568       0.406568    
   140   0.404923       0.404923    
   141   0.403285       0.403285    
   142   0.401653       0.401653    
   143   0.400028       0.400028    
   144   0.398409       0.398409    
   145   0.396797       0.396797    
   146   0.395192       0.395192    
   147   0.393593       0.393593    
   148   0.392001       0.392001    
   149   0.390415       0.390415    
   150   0.388835       0.388835    
   151   0.387262       0.387262    
   152   0.385695       0.385695    
   153   0.384134       0.384134    
   154   0.382580       0.382580    
   155   0.381032       0.381032    
   156   0.379491       0.379491    
   157   0.377955       0.377955    
   158   0.376426       0.376426    
   159   0.374903       0.374903    
   160   0.373386       0.373386    
   161   0.371875       0.371875    
   162   0.370371       0.370371    
   163   0.368872       0.368872    
   164   0.367380       0.367380    
   165   0.365893       0.365893    
   166   0.364413       0.364413    
   167   0.362939       0.362939    
   168   0.361470       0.361470    
   169   0.360008       0.360008    
   170   0.358551       0.358551    
   171   0.357100       0.357100    
   172   0.355656       0.355656    
   173   0.354217       0.354217    
   174   0.352784       0.352784    
   175   0.351356       0.351356    
   176   0.349935       0.349935    
   177   0.348519       0.348519    
   178   0.347109       0.347109    
   179   0.345704       0.345704    
   180   0.344306       0.344306    
   181   0.342912       0.342912    
   182   0.341525       0.341525    
   183   0.340143       0.340143    
   184   0.338767       0.338767    
   185   0.337396       0.337396    
   186   0.336031       0.336031    
   187   0.334672       0.334672    
   188   0.333318       0.333318    
   189   0.331969       0.331969    
   190   0.330626       0.330626    
   191   0.329288       0.329288    
   192   0.327956       0.327956    
   193   0.326629       0.326629    
   194   0.325307       0.325307    
   195   0.323991       0.323991    
   196   0.322680       0.322680    
   197   0.321375       0.321375    
   198   0.320075       0.320075    
   199   0.318780       0.318780    
   200   0.317490       0.317490    
   201   0.316205       0.316205    
   202   0.314926       0.314926    
   203   0.313652       0.313652    
   204   0.312383       0.312383    
   205   0.311119       0.311119    
   206   0.309860       0.309860    
   207   0.308606       0.308606    
   208   0.307358       0.307358    
   209   0.306114       0.306114    
   210   0.304876       0.304876    
   211   0.303642       0.303642    
   212   0.302414       0.302414    
   213   0.301190       0.301190    
   214   0.299971       0.299971    
   215   0.298758       0.298758    
   216   0.297549       0.297549    
   217   0.296345       0.296345    
   218   0.295146       0.295146    
   219   0.293952       0.293952    
   220   0.292763       0.292763    
   221   0.291578       0.291578    
   222   0.290398       0.290398    
   223   0.289223       0.289223    
   224   0.288053       0.288053    
   225   0.286888       0.286888    
   226   0.285727       0.285727    
   227   0.284571       0.284571    
   228   0.283420       0.283420    
   229   0.282273       0.282273    
   230   0.281131       0.281131    
   231   0.279993       0.279993    
   232   0.278861       0.278861    
   233   0.277732       0.277732    
   234   0.276609       0.276609    
   235   0.275489       0.275489    
   236   0.274375       0.274375    
   237   0.273265       0.273265    
   238   0.272159       0.272159    
   239   0.271058       0.271058    
   240   0.269961       0.269961    
   241   0.268869       0.268869    
   242   0.267781       0.267781    
   243   0.266698       0.266698    
   244   0.265619       0.265619    
   245   0.264544       0.264544    
   246   0.263474       0.263474    
   247   0.262408       0.262408    
   248   0.261346       0.261346    
   249   0.260288       0.260288    
   250   0.259235       0.259235    
   251   0.258187       0.258187    
   252   0.257142       0.257142    
   253   0.256102       0.256102    
   254   0.255065       0.255065    
   255   0.254033       0.254033    
   256   0.253006       0.253006    
   257   0.251982       0.251982    
   258   0.250962       0.250962    
   259   0.249947       0.249947    
   260   0.248936       0.248936    
   261   0.247928       0.247928    
   262   0.246925       0.246925    
   263   0.245926       0.245926    
   264   0.244931       0.244931    
   265   0.243940       0.243940    
   266   0.242953       0.242953    
   267   0.241970       0.241970    
   268   0.240991       0.240991    
   269   0.240016       0.240016    
   270   0.239045       0.239045    
   271   0.238078       0.238078    
   272   0.237115       0.237115    
   273   0.236155       0.236155    
   274   0.235200       0.235200    
   275   0.234248       0.234248    
   276   0.233301       0.233301    
   277   0.232357       0.232357    
   278   0.231417       0.231417    
   279   0.230480       0.230480    
   280   0.229548       0.229548    
   281   0.228619       0.228619    
   282   0.227694       0.227694    
   283   0.226773       0.226773    
   284   0.225855       0.225855    
   285   0.224941       0.224941    
   286   0.224031       0.224031    
   287   0.223125       0.223125    
   288   0.222222       0.222222    
   289   0.221323       0.221323    
   290   0.220428       0.220428    
   291   0.219536       0.219536    
   292   0.218647       0.218647    
   293   0.217763       0.217763    
   294   0.216882       0.216882    
   295   0.216004       0.216004    
   296   0.215130       0.215130    
   297   0.214260       0.214260    
   298   0.213393       0.213393    
   299   0.212530       0.212530    
   300   0.211670       0.211670    
   301   0.210813       0.210813    
   302   0.209960       0.209960    
   303   0.209111       0.209111    
   304   0.208265       0.208265    
   305   0.207422       0.207422    
   306   0.206583       0.206583    
   307   0.205747       0.205747    
   308   0.204915       0.204915    
   309   0.204086       0.204086    
   310   0.203260       0.203260    
   311   0.202437       0.202437    
   312   0.201618       0.201618    
   313   0.200803       0.200803    
   314   0.199990       0.199990    
   315   0.199181       0.199181    
   316   0.198375       0.198375    
   317   0.197573       0.197573    
   318   0.196773       0.196773    
   319   0.195977       0.195977    
   320   0.195184       0.195184    
   321   0.194394       0.194394    
   322   0.193608       0.193608    
   323   0.192825       0.192825    
   324   0.192044       0.192044    
   325   0.191267       0.191267    
   326   0.190494       0.190494    
   327   0.189723       0.189723    
   328   0.188955       0.188955    
   329   0.188191       0.188191    
   330   0.187429       0.187429    
   331   0.186671       0.186671    
   332   0.185916       0.185916    
   333   0.185163       0.185163    
   334   0.184414       0.184414    
   335   0.183668       0.183668    
   336   0.182925       0.182925    
   337   0.182185       0.182185    
   338   0.181448       0.181448    
   339   0.180714       0.180714    
   340   0.179983       0.179983    
   341   0.179254       0.179254    
   342   0.178529       0.178529    
   343   0.177807       0.177807    
   344   0.177087       0.177087    
   345   0.176371       0.176371    
   346   0.175657       0.175657    
   347   0.174947       0.174947    
   348   0.174239       0.174239    
   349   0.173534       0.173534    
   350   0.172832       0.172832    
   351   0.172132       0.172132    
   352   0.171436       0.171436    
   353   0.170742       0.170742    
   354   0.170051       0.170051    
   355   0.169363       0.169363    
   356   0.168678       0.168678    
   357   0.167996       0.167996    
   358   0.167316       0.167316    
   359   0.166639       0.166639    
   360   0.165965       0.165965    
   361   0.165293       0.165293    
   362   0.164625       0.164625    
   363   0.163958       0.163958    
   364   0.163295       0.163295    
   365   0.162634       0.162634    
   366   0.161976       0.161976    
   367   0.161321       0.161321    
   368   0.160668       0.160668    
   369   0.160018       0.160018    
   370   0.159371       0.159371    
   371   0.158726       0.158726    
   372   0.158084       0.158084    
   373   0.157444       0.157444    
   374   0.156807       0.156807    
   375   0.156173       0.156173    
   376   0.155541       0.155541    
   377   0.154912       0.154912    
   378   0.154285       0.154285    
   379   0.153661       0.153661    
   380   0.153039       0.153039    
   381   0.152420       0.152420    
   382   0.151803       0.151803    
   383   0.151189       0.151189    
   384   0.150577       0.150577    
   385   0.149968       0.149968    
   386   0.149361       0.149361    
   387   0.148757       0.148757    
   388   0.148155       0.148155    
   389   0.147556       0.147556    
   390   0.146959       0.146959    
   391   0.146364       0.146364    
   392   0.145772       0.145772    
   393   0.145182       0.145182    
   394   0.144595       0.144595    
   395   0.144010       0.144010    
   396   0.143427       0.143427    
   397   0.142847       0.142847    
   398   0.142269       0.142269    
   399   0.141693       0.141693    
   400   0.141120       0.141120    
   401   0.140549       0.140549    
   402   0.139980       0.139980    
   403   0.139414       0.139414    
   404   0.138850       0.138850    
   405   0.138288       0.138288    
   406   0.137728       0.137728    
   407   0.137171       0.137171    
   408   0.136616       0.136616    
   409   0.136063       0.136063    
   410   0.135513       0.135513    
   411   0.134965       0.134965    
   412   0.134419       0.134419    
   413   0.133875       0.133875    
   414   0.133333       0.133333    
   415   0.132794       0.132794    
   416   0.132256       0.132256    
   417   0.131721       0.131721    
   418   0.131188       0.131188    
   419   0.130657       0.130657    
   420   0.130129       0.130129    
   421   0.129602       0.129602    
   422   0.129078       0.129078    
   423   0.128556       0.128556    
   424   0.128036       0.128036    
   425   0.127518       0.127518    
   426   0.127002       0.127002    
   427   0.126488       0.126488    
   428   0.125976       0.125976    
   429   0.125466       0.125466    
   430   0.124959       0.124959    
   431   0.124453       0.124453    
   432   0.123950       0.123950    
   433   0.123448       0.123448    
   434   0.122949       0.122949    
   435   0.122451       0.122451    
   436   0.121956       0.121956    
   437   0.121462       0.121462    
   438   0.120971       0.120971    
   439   0.120481       0.120481    
   440   0.119994       0.119994    
   441   0.119508       0.119508    
   442   0.119025       0.119025    
   443   0.118543       0.118543    
   444   0.118064       0.118064    
   445   0.117586       0.117586    
   446   0.117110       0.117110    
   447   0.116636       0.116636    
   448   0.116165       0.116165    
   449   0.115695       0.115695    
   450   0.115226       0.115226    
   451   0.114760       0.114760    
   452   0.114296       0.114296    
   453   0.113833       0.113833    
   454   0.113373       0.113373    
   455   0.112914       0.112914    
   456   0.112457       0.112457    
   457   0.112002       0.112002    
   458   0.111549       0.111549    
   459   0.111098       0.111098    
   460   0.110648       0.110648    
   461   0.110201       0.110201    
   462   0.109755       0.109755    
   463   0.109311       0.109311    
   464   0.108868       0.108868    
   465   0.108428       0.108428    
   466   0.107989       0.107989    
   467   0.107552       0.107552    
   468   0.107117       0.107117    
   469   0.106684       0.106684    
   470   0.106252       0.106252    
   471   0.105822       0.105822    
   472   0.105394       0.105394    
   473   0.104968       0.104968    
   474   0.104543       0.104543    
   475   0.104120       0.104120    
   476   0.103699       0.103699    
   477   0.103279       0.103279    
   478   0.102861       0.102861    
   479   0.102445       0.102445    
   480   0.102031       0.102031    
   481   0.101618       0.101618    
   482   0.101207       0.101207    
   483   0.100797       0.100797    
   484   0.100389       0.100389    
   485   0.999832E-01   0.999832E-01
   486   0.995787E-01   0.995787E-01
   487   0.991758E-01   0.991758E-01
   488   0.987746E-01   0.987746E-01
   489   0.983749E-01   0.983749E-01
   490   0.979769E-01   0.979769E-01
   491   0.975805E-01   0.975805E-01
   492   0.971857E-01   0.971857E-01
   493   0.967925E-01   0.967925E-01
   494   0.964008E-01   0.964008E-01
   495   0.960108E-01   0.960108E-01
   496   0.956223E-01   0.956223E-01
   497   0.952355E-01   0.952355E-01
   498   0.948501E-01   0.948501E-01
   499   0.944664E-01   0.944664E-01
   500   0.940842E-01   0.940842E-01
   501   0.937035E-01   0.937035E-01
   502   0.933244E-01   0.933244E-01
   503   0.929468E-01   0.929468E-01
   504   0.925707E-01   0.925707E-01
   505   0.921962E-01   0.921962E-01
   506   0.918232E-01   0.918232E-01
   507   0.914517E-01   0.914517E-01
   508   0.910816E-01   0.910816E-01
   509   0.907131E-01   0.907131E-01
   510   0.903461E-01   0.903461E-01
   511   0.899806E-01   0.899806E-01
   512   0.896165E-01   0.896165E-01
   513   0.892539E-01   0.892539E-01
   514   0.888928E-01   0.888928E-01
   515   0.885331E-01   0.885331E-01
   516   0.881749E-01   0.881749E-01
   517   0.878182E-01   0.878182E-01
   518   0.874629E-01   0.874629E-01
   519   0.871090E-01   0.871090E-01
   520   0.867566E-01   0.867566E-01
   521   0.864055E-01   0.864055E-01
   522   0.860560E-01   0.860560E-01
   523   0.857078E-01   0.857078E-01
   524   0.853610E-01   0.853610E-01
   525   0.850156E-01   0.850156E-01
   526   0.846717E-01   0.846717E-01
   527   0.843291E-01   0.843291E-01
   528   0.839879E-01   0.839879E-01
   529   0.836481E-01   0.836481E-01
   530   0.833096E-01   0.833096E-01
   531   0.829726E-01   0.829726E-01
   532   0.826369E-01   0.826369E-01
   533   0.823025E-01   0.823025E-01
   534   0.819695E-01   0.819695E-01
   535   0.816379E-01   0.816379E-01
   536   0.813076E-01   0.813076E-01
   537   0.809786E-01   0.809786E-01
   538   0.806510E-01   0.806510E-01
   539   0.803246E-01   0.803246E-01
   540   0.799997E-01   0.799997E-01
   541   0.796760E-01   0.796760E-01
   542   0.793536E-01   0.793536E-01
   543   0.790325E-01   0.790325E-01
   544   0.787128E-01   0.787128E-01
   545   0.783943E-01   0.783943E-01
   546   0.780771E-01   0.780771E-01
   547   0.777612E-01   0.777612E-01
   548   0.774466E-01   0.774466E-01
   549   0.771333E-01   0.771333E-01
   550   0.768212E-01   0.768212E-01
   551   0.765104E-01   0.765104E-01
   552   0.762008E-01   0.762008E-01
   553   0.758925E-01   0.758925E-01
   554   0.755854E-01   0.755854E-01
   555   0.752796E-01   0.752796E-01
   556   0.749750E-01   0.749750E-01
   557   0.746717E-01   0.746717E-01
   558   0.743696E-01   0.743696E-01
   559   0.740687E-01   0.740687E-01
   560   0.737690E-01   0.737690E-01
   561   0.734705E-01   0.734705E-01
   562   0.731733E-01   0.731733E-01
   563   0.728772E-01   0.728772E-01
   564   0.725824E-01   0.725824E-01
   565   0.722887E-01   0.722887E-01
   566   0.719962E-01   0.719962E-01
   567   0.717049E-01   0.717049E-01
   568   0.714148E-01   0.714148E-01
   569   0.711259E-01   0.711259E-01
   570   0.708381E-01   0.708381E-01
   571   0.705515E-01   0.705515E-01
   572   0.702660E-01   0.702660E-01
   573   0.699817E-01   0.699817E-01
   574   0.696986E-01   0.696986E-01
   575   0.694166E-01   0.694166E-01
   576   0.691357E-01   0.691357E-01
   577   0.688560E-01   0.688560E-01
   578   0.685774E-01   0.685774E-01
   579   0.683000E-01   0.683000E-01
   580   0.680236E-01   0.680236E-01
   581   0.677484E-01   0.677484E-01
   582   0.674743E-01   0.674743E-01
   583   0.672013E-01   0.672013E-01
   584   0.669294E-01   0.669294E-01
   585   0.666586E-01   0.666586E-01
   586   0.663889E-01   0.663889E-01
   587   0.661203E-01   0.661203E-01
   588   0.658528E-01   0.658528E-01
   589   0.655863E-01   0.655863E-01
   590   0.653210E-01   0.653210E-01
   591   0.650567E-01   0.650567E-01
   592   0.647935E-01   0.647935E-01
   593   0.645313E-01   0.645313E-01
   594   0.642702E-01   0.642702E-01
   595   0.640102E-01   0.640102E-01
   596   0.637512E-01   0.637512E-01
   597   0.634933E-01   0.634933E-01
   598   0.632364E-01   0.632364E-01
   599   0.629805E-01   0.629805E-01
   600   0.627257E-01   0.627257E-01
   601   0.624719E-01   0.624719E-01
   602   0.622191E-01   0.622191E-01
   603   0.619674E-01   0.619674E-01
   604   0.617167E-01   0.617167E-01
   605   0.614670E-01   0.614670E-01
   606   0.612183E-01   0.612183E-01
   607   0.609706E-01   0.609706E-01
   608   0.607239E-01   0.607239E-01
   609   0.604782E-01   0.604782E-01
   610   0.602335E-01   0.602335E-01
   611   0.599898E-01   0.599898E-01
   612   0.597471E-01   0.597471E-01
   613   0.595054E-01   0.595054E-01
   614   0.592646E-01   0.592646E-01
   615   0.590248E-01   0.590248E-01
   616   0.587860E-01   0.587860E-01
   617   0.585482E-01   0.585482E-01
   618   0.583113E-01   0.583113E-01
   619   0.580754E-01   0.580754E-01
   620   0.578404E-01   0.578404E-01
   621   0.576064E-01   0.576064E-01
   622   0.573733E-01   0.573733E-01
   623   0.571412E-01   0.571412E-01
   624   0.569100E-01   0.569100E-01
   625   0.566797E-01   0.566797E-01
   626   0.564504E-01   0.564504E-01
   627   0.562220E-01   0.562220E-01
   628   0.559945E-01   0.559945E-01
   629   0.557680E-01   0.557680E-01
   630   0.555423E-01   0.555423E-01
   631   0.553176E-01   0.553176E-01
   632   0.550938E-01   0.550938E-01
   633   0.548709E-01   0.548709E-01
   634   0.546489E-01   0.546489E-01
   635   0.544278E-01   0.544278E-01
   636   0.542076E-01   0.542076E-01
   637   0.539882E-01   0.539882E-01
   638   0.537698E-01   0.537698E-01
   639   0.535523E-01   0.535523E-01
   640   0.533356E-01   0.533356E-01
   641   0.531198E-01   0.531198E-01
   642   0.529049E-01   0.529049E-01
   643   0.526908E-01   0.526908E-01
   644   0.524776E-01   0.524776E-01
   645   0.522653E-01   0.522653E-01
   646   0.520538E-01   0.520538E-01
   647   0.518432E-01   0.518432E-01
   648   0.516335E-01   0.516335E-01
   649   0.514246E-01   0.514246E-01
   650   0.512165E-01   0.512165E-01
   651   0.510093E-01   0.510093E-01
   652   0.508029E-01   0.508029E-01
   653   0.505974E-01   0.505974E-01
   654   0.503926E-01   0.503926E-01
   655   0.501887E-01   0.501887E-01
   656   0.499857E-01   0.499857E-01
   657   0.497834E-01   0.497834E-01
   658   0.495820E-01   0.495820E-01
   659   0.493814E-01   0.493814E-01
   660   0.491816E-01   0.491816E-01
   661   0.489826E-01   0.489826E-01
   662   0.487844E-01   0.487844E-01
   663   0.485871E-01   0.485871E-01
   664   0.483905E-01   0.483905E-01
   665   0.481947E-01   0.481947E-01
   666   0.479997E-01   0.479997E-01
   667   0.478055E-01   0.478055E-01
   668   0.476121E-01   0.476121E-01
   669   0.474194E-01   0.474194E-01
   670   0.472276E-01   0.472276E-01
   671   0.470365E-01   0.470365E-01
   672   0.468462E-01   0.468462E-01
   673   0.466567E-01   0.466567E-01
   674   0.464679E-01   0.464679E-01
   675   0.462799E-01   0.462799E-01
   676   0.460926E-01   0.460926E-01
   677   0.459061E-01   0.459061E-01
   678   0.457204E-01   0.457204E-01
   679   0.455354E-01   0.455354E-01
   680   0.453512E-01   0.453512E-01
   681   0.451677E-01   0.451677E-01
   682   0.449849E-01   0.449849E-01
   683   0.448029E-01   0.448029E-01
   684   0.446217E-01   0.446217E-01
   685   0.444411E-01   0.444411E-01
   686   0.442613E-01   0.442613E-01
   687   0.440822E-01   0.440822E-01
   688   0.439039E-01   0.439039E-01
   689   0.437262E-01   0.437262E-01
   690   0.435493E-01   0.435493E-01
   691   0.433731E-01   0.433731E-01
   692   0.431976E-01   0.431976E-01
   693   0.430229E-01   0.430229E-01
   694   0.428488E-01   0.428488E-01
   695   0.426754E-01   0.426754E-01
   696   0.425028E-01   0.425028E-01
   697   0.423308E-01   0.423308E-01
   698   0.421595E-01   0.421595E-01
   699   0.419890E-01   0.419890E-01
   700   0.418191E-01   0.418191E-01
   701   0.416499E-01   0.416499E-01
   702   0.414814E-01   0.414814E-01
   703   0.413135E-01   0.413135E-01
   704   0.411464E-01   0.411464E-01
   705   0.409799E-01   0.409799E-01
   706   0.408141E-01   0.408141E-01
   707   0.406490E-01   0.406490E-01
   708   0.404845E-01   0.404845E-01
   709   0.403207E-01   0.403207E-01
   710   0.401576E-01   0.401576E-01
   711   0.399951E-01   0.399951E-01
   712   0.398333E-01   0.398333E-01
   713   0.396721E-01   0.396721E-01
   714   0.395116E-01   0.395116E-01
   715   0.393517E-01   0.393517E-01
   716   0.391925E-01   0.391925E-01
   717   0.390339E-01   0.390339E-01
   718   0.388760E-01   0.388760E-01
   719   0.387187E-01   0.387187E-01
   720   0.385621E-01   0.385621E-01
   721   0.384060E-01   0.384060E-01
   722   0.382506E-01   0.382506E-01
   723   0.380959E-01   0.380959E-01
   724   0.379417E-01   0.379417E-01
   725   0.377882E-01   0.377882E-01
   726   0.376353E-01   0.376353E-01
   727   0.374831E-01   0.374831E-01
   728   0.373314E-01   0.373314E-01
   729   0.371804E-01   0.371804E-01
   730   0.370299E-01   0.370299E-01
   731   0.368801E-01   0.368801E-01
   732   0.367309E-01   0.367309E-01
   733   0.365823E-01   0.365823E-01
   734   0.364343E-01   0.364343E-01
   735   0.362869E-01   0.362869E-01
   736   0.361401E-01   0.361401E-01
   737   0.359938E-01   0.359938E-01
   738   0.358482E-01   0.358482E-01
   739   0.357032E-01   0.357032E-01
   740   0.355587E-01   0.355587E-01
   741   0.354148E-01   0.354148E-01
   742   0.352715E-01   0.352715E-01
   743   0.351288E-01   0.351288E-01
   744   0.349867E-01   0.349867E-01
   745   0.348452E-01   0.348452E-01
   746   0.347042E-01   0.347042E-01
   747   0.345638E-01   0.345638E-01
   748   0.344239E-01   0.344239E-01
   749   0.342846E-01   0.342846E-01
   750   0.341459E-01   0.341459E-01
   751   0.340078E-01   0.340078E-01
   752   0.338702E-01   0.338702E-01
   753   0.337331E-01   0.337331E-01
   754   0.335967E-01   0.335967E-01
   755   0.334607E-01   0.334607E-01
   756   0.333253E-01   0.333253E-01
   757   0.331905E-01   0.331905E-01
   758   0.330562E-01   0.330562E-01
   759   0.329225E-01   0.329225E-01
   760   0.327893E-01   0.327893E-01
   761   0.326566E-01   0.326566E-01
   762   0.325245E-01   0.325245E-01
   763   0.323929E-01   0.323929E-01
   764   0.322618E-01   0.322618E-01
   765   0.321313E-01   0.321313E-01
   766   0.320013E-01   0.320013E-01
   767   0.318718E-01   0.318718E-01
   768   0.317429E-01   0.317429E-01
   769   0.316144E-01   0.316144E-01
   770   0.314865E-01   0.314865E-01
   771   0.313591E-01   0.313591E-01
   772   0.312322E-01   0.312322E-01
   773   0.311059E-01   0.311059E-01
   774   0.309800E-01   0.309800E-01
   775   0.308547E-01   0.308547E-01
   776   0.307298E-01   0.307298E-01
   777   0.306055E-01   0.306055E-01
   778   0.304817E-01   0.304817E-01
   779   0.303584E-01   0.303584E-01
   780   0.302355E-01   0.302355E-01
   781   0.301132E-01   0.301132E-01
   782   0.299914E-01   0.299914E-01
   783   0.298700E-01   0.298700E-01
   784   0.297492E-01   0.297492E-01
   785   0.296288E-01   0.296288E-01
   786   0.295089E-01   0.295089E-01
   787   0.293895E-01   0.293895E-01
   788   0.292706E-01   0.292706E-01
   789   0.291522E-01   0.291522E-01
   790   0.290342E-01   0.290342E-01
   791   0.289168E-01   0.289168E-01
   792   0.287998E-01   0.287998E-01
   793   0.286832E-01   0.286832E-01
   794   0.285672E-01   0.285672E-01
   795   0.284516E-01   0.284516E-01
   796   0.283365E-01   0.283365E-01
   797   0.282218E-01   0.282218E-01
   798   0.281077E-01   0.281077E-01
   799   0.279939E-01   0.279939E-01
   800   0.278807E-01   0.278807E-01
   801   0.277679E-01   0.277679E-01
   802   0.276555E-01   0.276555E-01
   803   0.275436E-01   0.275436E-01
   804   0.274322E-01   0.274322E-01
   805   0.273212E-01   0.273212E-01
   806   0.272107E-01   0.272107E-01
   807   0.271006E-01   0.271006E-01
   808   0.269909E-01   0.269909E-01
   809   0.268817E-01   0.268817E-01
   810   0.267729E-01   0.267729E-01
   811   0.266646E-01   0.266646E-01
   812   0.265567E-01   0.265567E-01
   813   0.264493E-01   0.264493E-01
   814   0.263423E-01   0.263423E-01
   815   0.262357E-01   0.262357E-01
   816   0.261296E-01   0.261296E-01
   817   0.260238E-01   0.260238E-01
   818   0.259185E-01   0.259185E-01
   819   0.258137E-01   0.258137E-01
   820   0.257092E-01   0.257092E-01
   821   0.256052E-01   0.256052E-01
   822   0.255016E-01   0.255016E-01
   823   0.253984E-01   0.253984E-01
   824   0.252957E-01   0.252957E-01
   825   0.251933E-01   0.251933E-01
   826   0.250914E-01   0.250914E-01
   827   0.249899E-01   0.249899E-01
   828   0.248888E-01   0.248888E-01
   829   0.247881E-01   0.247881E-01
   830   0.246878E-01   0.246878E-01
   831   0.245879E-01   0.245879E-01
   832   0.244884E-01   0.244884E-01
   833   0.243893E-01   0.243893E-01
   834   0.242907E-01   0.242907E-01
   835   0.241924E-01   0.241924E-01
   836   0.240945E-01   0.240945E-01
   837   0.239970E-01   0.239970E-01
   838   0.238999E-01   0.238999E-01
   839   0.238032E-01   0.238032E-01
   840   0.237069E-01   0.237069E-01
   841   0.236110E-01   0.236110E-01
   842   0.235155E-01   0.235155E-01
   843   0.234203E-01   0.234203E-01
   844   0.233256E-01   0.233256E-01
   845   0.232312E-01   0.232312E-01
   846   0.231372E-01   0.231372E-01
   847   0.230436E-01   0.230436E-01
   848   0.229503E-01   0.229503E-01
   849   0.228575E-01   0.228575E-01
   850   0.227650E-01   0.227650E-01
   851   0.226729E-01   0.226729E-01
   852   0.225812E-01   0.225812E-01
   853   0.224898E-01   0.224898E-01
   854   0.223988E-01   0.223988E-01
   855   0.223082E-01   0.223082E-01
   856   0.222179E-01   0.222179E-01
   857   0.221280E-01   0.221280E-01
   858   0.220385E-01   0.220385E-01
   859   0.219493E-01   0.219493E-01
   860   0.218605E-01   0.218605E-01
   861   0.217721E-01   0.217721E-01
