#Time=   0.175000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200521E-01   0.200000E-01   0.200000E-01   0.200521E-01   0.200000E-01
   0.400000E-01   0.401040E-01   0.400000E-01   0.400000E-01   0.401040E-01   0.400000E-01
   0.600000E-01   0.601554E-01   0.600000E-01   0.600000E-01   0.601554E-01   0.600000E-01
   0.800000E-01   0.802063E-01   0.800000E-01   0.800000E-01   0.802063E-01   0.800000E-01
   0.100000       0.100256       0.100000       0.100000       0.100256       0.100000    
   0.120000       0.120305       0.120000       0.120000       0.120305       0.120000    
   0.140000       0.140353       0.140000       0.140000       0.140353       0.140000    
   0.160000       0.160400       0.160000       0.160000       0.160400       0.160000    
   0.180000       0.180444       0.180000       0.180000       0.180444       0.180000    
   0.200000       0.200488       0.200000       0.200000       0.200488       0.200000    
   0.220000       0.220529       0.220000       0.220000       0.220529       0.220000    
   0.240000       0.240568       0.240000       0.240000       0.240568       0.240000    
   0.260000       0.260605       0.260000       0.260000       0.260605       0.260000    
   0.280000       0.280639       0.280000       0.280000       0.280639       0.280000    
   0.300000       0.300671       0.300000       0.300000       0.300671       0.300000    
   0.320000       0.320700       0.320000       0.320000       0.320700       0.320000    
   0.340000       0.340727       0.340000       0.340000       0.340727       0.340000    
   0.360000       0.360750       0.360000       0.360000       0.360750       0.360000    
   0.380000       0.380771       0.380000       0.380000       0.380771       0.380000    
   0.400000       0.400789       0.400000       0.400000       0.400789       0.400000    
   0.420000       0.420803       0.420000       0.420000       0.420803       0.420000    
   0.440000       0.440815       0.440000       0.440000       0.440815       0.440000    
   0.460000       0.460823       0.460000       0.460000       0.460823       0.460000    
   0.480000       0.480828       0.480000       0.480000       0.480828       0.480000    
   0.500000       0.500829       0.500000       0.500000       0.500829       0.500000    
   0.520000       0.520828       0.520000       0.520000       0.520828       0.520000    
   0.540000       0.540823       0.540000       0.540000       0.540823       0.540000    
   0.560000       0.560815       0.560000       0.560000       0.560815       0.560000    
   0.580000       0.580803       0.580000       0.580000       0.580803       0.580000    
   0.600000       0.600789       0.600000       0.600000       0.600789       0.600000    
   0.620000       0.620771       0.620000       0.620000       0.620771       0.620000    
   0.640000       0.640750       0.640000       0.640000       0.640750       0.640000    
   0.660000       0.660727       0.660000       0.660000       0.660727       0.660000    
   0.680000       0.680700       0.680000       0.680000       0.680700       0.680000    
   0.700000       0.700671       0.700000       0.700000       0.700671       0.700000    
   0.720000       0.720639       0.720000       0.720000       0.720639       0.720000    
   0.740000       0.740605       0.740000       0.740000       0.740605       0.740000    
   0.760000       0.760568       0.760000       0.760000       0.760568       0.760000    
   0.780000       0.780529       0.780000       0.780000       0.780529       0.780000    
   0.800000       0.800488       0.800000       0.800000       0.800488       0.800000    
   0.820000       0.820444       0.820000       0.820000       0.820444       0.820000    
   0.840000       0.840400       0.840000       0.840000       0.840400       0.840000    
   0.860000       0.860353       0.860000       0.860000       0.860353       0.860000    
   0.880000       0.880305       0.880000       0.880000       0.880305       0.880000    
   0.900000       0.900256       0.900000       0.900000       0.900256       0.900000    
   0.920000       0.920206       0.920000       0.920000       0.920206       0.920000    
   0.940000       0.940155       0.940000       0.940000       0.940155       0.940000    
   0.960000       0.960104       0.960000       0.960000       0.960104       0.960000    
   0.980000       0.980052       0.980000       0.980000       0.980052       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
