#Time=   0.750000E+07
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.230017E-01   0.200000E-01   0.200000E-01   0.230017E-01   0.200000E-01
   0.400000E-01   0.459915E-01   0.400000E-01   0.400000E-01   0.459915E-01   0.400000E-01
   0.600000E-01   0.689577E-01   0.600000E-01   0.600000E-01   0.689577E-01   0.600000E-01
   0.800000E-01   0.918885E-01   0.800000E-01   0.800000E-01   0.918885E-01   0.800000E-01
   0.100000       0.114772       0.100000       0.100000       0.114772       0.100000    
   0.120000       0.137598       0.120000       0.120000       0.137598       0.120000    
   0.140000       0.160354       0.140000       0.140000       0.160354       0.140000    
   0.160000       0.183030       0.160000       0.160000       0.183030       0.160000    
   0.180000       0.205615       0.180000       0.180000       0.205615       0.180000    
   0.200000       0.228099       0.200000       0.200000       0.228099       0.200000    
   0.220000       0.250472       0.220000       0.220000       0.250472       0.220000    
   0.240000       0.272724       0.240000       0.240000       0.272724       0.240000    
   0.260000       0.294848       0.260000       0.260000       0.294848       0.260000    
   0.280000       0.316834       0.280000       0.280000       0.316834       0.280000    
   0.300000       0.338675       0.300000       0.300000       0.338675       0.300000    
   0.320000       0.360363       0.320000       0.320000       0.360363       0.320000    
   0.340000       0.381891       0.340000       0.340000       0.381891       0.340000    
   0.360000       0.403255       0.360000       0.360000       0.403255       0.360000    
   0.380000       0.424447       0.380000       0.380000       0.424447       0.380000    
   0.400000       0.445465       0.400000       0.400000       0.445465       0.400000    
   0.420000       0.466303       0.420000       0.420000       0.466303       0.420000    
   0.440000       0.486958       0.440000       0.440000       0.486958       0.440000    
   0.460000       0.507428       0.460000       0.460000       0.507428       0.460000    
   0.480000       0.527710       0.480000       0.480000       0.527710       0.480000    
   0.500000       0.547804       0.500000       0.500000       0.547804       0.500000    
   0.520000       0.567710       0.520000       0.520000       0.567710       0.520000    
   0.540000       0.587428       0.540000       0.540000       0.587428       0.540000    
   0.560000       0.606958       0.560000       0.560000       0.606958       0.560000    
   0.580000       0.626303       0.580000       0.580000       0.626303       0.580000    
   0.600000       0.645465       0.600000       0.600000       0.645465       0.600000    
   0.620000       0.664447       0.620000       0.620000       0.664447       0.620000    
   0.640000       0.683255       0.640000       0.640000       0.683255       0.640000    
   0.660000       0.701891       0.660000       0.660000       0.701891       0.660000    
   0.680000       0.720363       0.680000       0.680000       0.720363       0.680000    
   0.700000       0.738675       0.700000       0.700000       0.738675       0.700000    
   0.720000       0.756834       0.720000       0.720000       0.756834       0.720000    
   0.740000       0.774848       0.740000       0.740000       0.774848       0.740000    
   0.760000       0.792724       0.760000       0.760000       0.792724       0.760000    
   0.780000       0.810472       0.780000       0.780000       0.810472       0.780000    
   0.800000       0.828099       0.800000       0.800000       0.828099       0.800000    
   0.820000       0.845615       0.820000       0.820000       0.845615       0.820000    
   0.840000       0.863030       0.840000       0.840000       0.863030       0.840000    
   0.860000       0.880354       0.860000       0.860000       0.880354       0.860000    
   0.880000       0.897598       0.880000       0.880000       0.897598       0.880000    
   0.900000       0.914772       0.900000       0.900000       0.914772       0.900000    
   0.920000       0.931888       0.920000       0.920000       0.931888       0.920000    
   0.940000       0.948958       0.940000       0.940000       0.948958       0.940000    
   0.960000       0.965991       0.960000       0.960000       0.965991       0.960000    
   0.980000       0.983002       0.980000       0.980000       0.983002       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
