# Iteration  RMSerrUS  RMSerrSS
   203   0.187280E-03   0.474026    
   204   0.187832E-03   0.473092    
   205   0.188380E-03   0.472160    
   206   0.188926E-03   0.471230    
   207   0.189469E-03   0.470301    
   208   0.190009E-03   0.469375    
   209   0.190546E-03   0.468450    
   210   0.191081E-03   0.467527    
   211   0.191612E-03   0.466606    
   212   0.192141E-03   0.465687    
   213   0.192667E-03   0.464770    
   214   0.193190E-03   0.463854    
   215   0.193710E-03   0.462940    
   216   0.194227E-03   0.462028    
   217   0.194742E-03   0.461118    
   218   0.195254E-03   0.460210    
   219   0.195763E-03   0.459303    
   220   0.196269E-03   0.458398    
   221   0.196773E-03   0.457495    
   222   0.197273E-03   0.456594    
   223   0.197771E-03   0.455694    
   224   0.198267E-03   0.454797    
   225   0.198759E-03   0.453901    
   226   0.199249E-03   0.453006    
   227   0.199736E-03   0.452114    
   228   0.200221E-03   0.451223    
   229   0.200703E-03   0.450334    
   230   0.201182E-03   0.449447    
   231   0.201658E-03   0.448562    
   232   0.202132E-03   0.447678    
   233   0.202603E-03   0.446796    
   234   0.203072E-03   0.445916    
   235   0.203537E-03   0.445037    
   236   0.204001E-03   0.444161    
   237   0.204461E-03   0.443286    
   238   0.204919E-03   0.442412    
   239   0.205375E-03   0.441541    
   240   0.205828E-03   0.440671    
   241   0.206278E-03   0.439803    
   242   0.206725E-03   0.438936    
   243   0.207171E-03   0.438072    
   244   0.207613E-03   0.437209    
   245   0.208053E-03   0.436347    
   246   0.208490E-03   0.435488    
   247   0.208925E-03   0.434630    
   248   0.209358E-03   0.433774    
   249   0.209788E-03   0.432919    
   250   0.210215E-03   0.432066    
   251   0.210640E-03   0.431215    
   252   0.211062E-03   0.430366    
   253   0.211482E-03   0.429518    
   254   0.211900E-03   0.428672    
   255   0.212315E-03   0.427827    
   256   0.212727E-03   0.426984    
   257   0.213137E-03   0.426143    
   258   0.213545E-03   0.425304    
   259   0.213950E-03   0.424466    
   260   0.214353E-03   0.423629    
   261   0.214753E-03   0.422795    
   262   0.215151E-03   0.421962    
   263   0.215546E-03   0.421131    
   264   0.215939E-03   0.420301    
   265   0.216330E-03   0.419473    
   266   0.216718E-03   0.418647    
   267   0.217104E-03   0.417822    
   268   0.217488E-03   0.416999    
   269   0.217869E-03   0.416177    
   270   0.218248E-03   0.415357    
   271   0.218625E-03   0.414539    
   272   0.218999E-03   0.413723    
   273   0.219371E-03   0.412907    
   274   0.219741E-03   0.412094    
   275   0.220108E-03   0.411282    
   276   0.220473E-03   0.410472    
   277   0.220835E-03   0.409663    
   278   0.221196E-03   0.408856    
   279   0.221554E-03   0.408051    
   280   0.221910E-03   0.407247    
   281   0.222263E-03   0.406445    
   282   0.222615E-03   0.405644    
   283   0.222964E-03   0.404845    
   284   0.223311E-03   0.404047    
   285   0.223655E-03   0.403251    
   286   0.223998E-03   0.402457    
   287   0.224338E-03   0.401664    
   288   0.224676E-03   0.400873    
   289   0.225012E-03   0.400083    
   290   0.225345E-03   0.399295    
   291   0.225676E-03   0.398508    
   292   0.226006E-03   0.397723    
   293   0.226333E-03   0.396940    
   294   0.226658E-03   0.396158    
   295   0.226980E-03   0.395377    
   296   0.227301E-03   0.394598    
   297   0.227619E-03   0.393821    
   298   0.227935E-03   0.393045    
   299   0.228249E-03   0.392271    
   300   0.228561E-03   0.391498    
   301   0.228871E-03   0.390727    
   302   0.229179E-03   0.389957    
   303   0.229485E-03   0.389189    
   304   0.229788E-03   0.388422    
   305   0.230090E-03   0.387657    
   306   0.230389E-03   0.386893    
   307   0.230687E-03   0.386131    
   308   0.230982E-03   0.385370    
   309   0.231275E-03   0.384611    
   310   0.231566E-03   0.383853    
   311   0.231855E-03   0.383097    
   312   0.232142E-03   0.382342    
   313   0.232427E-03   0.381589    
   314   0.232710E-03   0.380837    
   315   0.232991E-03   0.380087    
   316   0.233270E-03   0.379338    
   317   0.233547E-03   0.378591    
   318   0.233822E-03   0.377845    
   319   0.234095E-03   0.377101    
   320   0.234366E-03   0.376358    
   321   0.234635E-03   0.375617    
   322   0.234902E-03   0.374877    
   323   0.235167E-03   0.374138    
   324   0.235430E-03   0.373401    
   325   0.235692E-03   0.372665    
   326   0.235951E-03   0.371931    
   327   0.236208E-03   0.371198    
   328   0.236463E-03   0.370467    
   329   0.236717E-03   0.369737    
   330   0.236968E-03   0.369009    
   331   0.237218E-03   0.368282    
   332   0.237466E-03   0.367556    
   333   0.237712E-03   0.366832    
   334   0.237955E-03   0.366110    
   335   0.238197E-03   0.365388    
   336   0.238438E-03   0.364669    
   337   0.238676E-03   0.363950    
   338   0.238912E-03   0.363233    
   339   0.239147E-03   0.362518    
   340   0.239380E-03   0.361803    
   341   0.239610E-03   0.361091    
   342   0.239839E-03   0.360379    
   343   0.240067E-03   0.359669    
   344   0.240292E-03   0.358961    
   345   0.240515E-03   0.358254    
   346   0.240737E-03   0.357548    
   347   0.240957E-03   0.356844    
   348   0.241175E-03   0.356141    
   349   0.241392E-03   0.355439    
   350   0.241606E-03   0.354739    
   351   0.241819E-03   0.354040    
   352   0.242030E-03   0.353342    
   353   0.242239E-03   0.352646    
   354   0.242446E-03   0.351952    
   355   0.242652E-03   0.351258    
   356   0.242856E-03   0.350566    
   357   0.243058E-03   0.349876    
   358   0.243259E-03   0.349186    
   359   0.243457E-03   0.348498    
   360   0.243654E-03   0.347812    
   361   0.243849E-03   0.347127    
   362   0.244043E-03   0.346443    
   363   0.244235E-03   0.345760    
   364   0.244425E-03   0.345079    
   365   0.244613E-03   0.344399    
   366   0.244800E-03   0.343721    
   367   0.244985E-03   0.343044    
   368   0.245168E-03   0.342368    
   369   0.245350E-03   0.341693    
   370   0.245530E-03   0.341020    
   371   0.245708E-03   0.340348    
   372   0.245885E-03   0.339678    
   373   0.246060E-03   0.339009    
   374   0.246234E-03   0.338341    
   375   0.246405E-03   0.337674    
   376   0.246575E-03   0.337009    
   377   0.246744E-03   0.336345    
   378   0.246911E-03   0.335683    
   379   0.247076E-03   0.335021    
   380   0.247240E-03   0.334361    
   381   0.247402E-03   0.333703    
   382   0.247562E-03   0.333045    
   383   0.247721E-03   0.332389    
   384   0.247878E-03   0.331734    
   385   0.248034E-03   0.331081    
   386   0.248188E-03   0.330429    
   387   0.248341E-03   0.329778    
   388   0.248492E-03   0.329128    
   389   0.248641E-03   0.328480    
   390   0.248789E-03   0.327832    
   391   0.248935E-03   0.327187    
   392   0.249080E-03   0.326542    
   393   0.249223E-03   0.325899    
   394   0.249365E-03   0.325257    
   395   0.249505E-03   0.324616    
   396   0.249644E-03   0.323976    
   397   0.249781E-03   0.323338    
   398   0.249916E-03   0.322701    
   399   0.250050E-03   0.322065    
   400   0.250183E-03   0.321431    
   401   0.250314E-03   0.320798    
   402   0.250444E-03   0.320166    
   403   0.250572E-03   0.319535    
   404   0.250699E-03   0.318906    
   405   0.250824E-03   0.318277    
   406   0.250947E-03   0.317650    
   407   0.251070E-03   0.317024    
   408   0.251190E-03   0.316400    
   409   0.251310E-03   0.315777    
   410   0.251428E-03   0.315155    
   411   0.251544E-03   0.314534    
   412   0.251659E-03   0.313914    
   413   0.251773E-03   0.313296    
   414   0.251885E-03   0.312678    
   415   0.251996E-03   0.312062    
   416   0.252105E-03   0.311448    
   417   0.252213E-03   0.310834    
   418   0.252320E-03   0.310222    
   419   0.252425E-03   0.309611    
   420   0.252528E-03   0.309001    
   421   0.252631E-03   0.308392    
   422   0.252732E-03   0.307784    
   423   0.252831E-03   0.307178    
   424   0.252929E-03   0.306573    
   425   0.253026E-03   0.305969    
   426   0.253122E-03   0.305366    
   427   0.253216E-03   0.304765    
   428   0.253309E-03   0.304164    
   429   0.253400E-03   0.303565    
   430   0.253490E-03   0.302967    
   431   0.253579E-03   0.302370    
   432   0.253666E-03   0.301774    
   433   0.253752E-03   0.301180    
   434   0.253837E-03   0.300587    
   435   0.253920E-03   0.299994    
   436   0.254003E-03   0.299403    
   437   0.254083E-03   0.298814    
   438   0.254163E-03   0.298225    
   439   0.254241E-03   0.297637    
   440   0.254318E-03   0.297051    
   441   0.254393E-03   0.296466    
   442   0.254468E-03   0.295882    
   443   0.254541E-03   0.295299    
   444   0.254613E-03   0.294717    
   445   0.254683E-03   0.294136    
   446   0.254752E-03   0.293557    
   447   0.254820E-03   0.292979    
   448   0.254887E-03   0.292402    
   449   0.254952E-03   0.291825    
   450   0.255016E-03   0.291251    
   451   0.255079E-03   0.290677    
   452   0.255141E-03   0.290104    
   453   0.255202E-03   0.289533    
   454   0.255261E-03   0.288962    
   455   0.255319E-03   0.288393    
   456   0.255376E-03   0.287825    
   457   0.255431E-03   0.287258    
   458   0.255486E-03   0.286692    
   459   0.255539E-03   0.286127    
   460   0.255591E-03   0.285563    
   461   0.255642E-03   0.285001    
   462   0.255691E-03   0.284439    
   463   0.255740E-03   0.283879    
   464   0.255787E-03   0.283320    
   465   0.255833E-03   0.282762    
   466   0.255878E-03   0.282205    
   467   0.255921E-03   0.281649    
   468   0.255964E-03   0.281094    
   469   0.256005E-03   0.280540    
   470   0.256045E-03   0.279987    
   471   0.256084E-03   0.279436    
   472   0.256122E-03   0.278885    
   473   0.256159E-03   0.278336    
   474   0.256195E-03   0.277788    
   475   0.256229E-03   0.277240    
   476   0.256262E-03   0.276694    
   477   0.256295E-03   0.276149    
   478   0.256326E-03   0.275605    
   479   0.256356E-03   0.275062    
   480   0.256385E-03   0.274520    
   481   0.256412E-03   0.273979    
   482   0.256439E-03   0.273440    
   483   0.256464E-03   0.272901    
   484   0.256489E-03   0.272363    
   485   0.256512E-03   0.271827    
   486   0.256534E-03   0.271291    
   487   0.256556E-03   0.270757    
   488   0.256576E-03   0.270223    
   489   0.256595E-03   0.269691    
   490   0.256613E-03   0.269160    
   491   0.256630E-03   0.268629    
   492   0.256645E-03   0.268100    
   493   0.256660E-03   0.267572    
   494   0.256674E-03   0.267045    
   495   0.256687E-03   0.266519    
   496   0.256698E-03   0.265994    
   497   0.256709E-03   0.265470    
   498   0.256718E-03   0.264947    
   499   0.256727E-03   0.264425    
   500   0.256734E-03   0.263904    
   501   0.256741E-03   0.263384    
   502   0.256746E-03   0.262865    
   503   0.256750E-03   0.262347    
   504   0.256754E-03   0.261831    
   505   0.256756E-03   0.261315    
   506   0.256758E-03   0.260800    
   507   0.256758E-03   0.260286    
   508   0.256757E-03   0.259773    
   509   0.256756E-03   0.259262    
   510   0.256753E-03   0.258751    
   511   0.256749E-03   0.258241    
   512   0.256745E-03   0.257732    
   513   0.256739E-03   0.257225    
   514   0.256733E-03   0.256718    
   515   0.256725E-03   0.256212    
   516   0.256717E-03   0.255707    
   517   0.256707E-03   0.255204    
   518   0.256697E-03   0.254701    
   519   0.256685E-03   0.254199    
   520   0.256673E-03   0.253698    
   521   0.256660E-03   0.253199    
   522   0.256646E-03   0.252700    
   523   0.256630E-03   0.252202    
   524   0.256614E-03   0.251705    
   525   0.256597E-03   0.251209    
   526   0.256579E-03   0.250714    
   527   0.256560E-03   0.250220    
   528   0.256541E-03   0.249727    
   529   0.256520E-03   0.249235    
   530   0.256498E-03   0.248744    
   531   0.256476E-03   0.248254    
   532   0.256452E-03   0.247765    
   533   0.256428E-03   0.247277    
   534   0.256403E-03   0.246790    
   535   0.256376E-03   0.246304    
   536   0.256349E-03   0.245819    
   537   0.256321E-03   0.245334    
   538   0.256293E-03   0.244851    
   539   0.256263E-03   0.244369    
   540   0.256232E-03   0.243887    
   541   0.256201E-03   0.243407    
   542   0.256169E-03   0.242927    
   543   0.256135E-03   0.242449    
   544   0.256101E-03   0.241971    
   545   0.256066E-03   0.241494    
   546   0.256031E-03   0.241019    
   547   0.255994E-03   0.240544    
   548   0.255956E-03   0.240070    
   549   0.255918E-03   0.239597    
   550   0.255879E-03   0.239125    
   551   0.255839E-03   0.238654    
   552   0.255798E-03   0.238184    
   553   0.255756E-03   0.237715    
   554   0.255714E-03   0.237246    
   555   0.255670E-03   0.236779    
   556   0.255626E-03   0.236312    
   557   0.255581E-03   0.235847    
   558   0.255535E-03   0.235382    
   559   0.255489E-03   0.234919    
   560   0.255441E-03   0.234456    
   561   0.255393E-03   0.233994    
   562   0.255344E-03   0.233533    
   563   0.255294E-03   0.233073    
   564   0.255244E-03   0.232614    
   565   0.255192E-03   0.232155    
   566   0.255140E-03   0.231698    
   567   0.255087E-03   0.231242    
   568   0.255033E-03   0.230786    
   569   0.254979E-03   0.230331    
   570   0.254923E-03   0.229878    
   571   0.254867E-03   0.229425    
   572   0.254810E-03   0.228973    
   573   0.254753E-03   0.228522    
   574   0.254694E-03   0.228072    
   575   0.254635E-03   0.227622    
   576   0.254575E-03   0.227174    
   577   0.254515E-03   0.226726    
   578   0.254453E-03   0.226280    
   579   0.254391E-03   0.225834    
   580   0.254328E-03   0.225389    
   581   0.254265E-03   0.224945    
   582   0.254200E-03   0.224502    
   583   0.254135E-03   0.224059    
   584   0.254069E-03   0.223618    
   585   0.254003E-03   0.223178    
   586   0.253935E-03   0.222738    
   587   0.253867E-03   0.222299    
   588   0.253799E-03   0.221861    
   589   0.253729E-03   0.221424    
   590   0.253659E-03   0.220988    
   591   0.253588E-03   0.220552    
   592   0.253516E-03   0.220118    
   593   0.253444E-03   0.219684    
   594   0.253371E-03   0.219252    
   595   0.253297E-03   0.218820    
   596   0.253223E-03   0.218389    
   597   0.253148E-03   0.217958    
   598   0.253072E-03   0.217529    
   599   0.252996E-03   0.217100    
   600   0.252919E-03   0.216673    
   601   0.252841E-03   0.216246    
   602   0.252762E-03   0.215820    
   603   0.252683E-03   0.215395    
   604   0.252603E-03   0.214970    
   605   0.252523E-03   0.214547    
   606   0.252442E-03   0.214124    
   607   0.252360E-03   0.213702    
   608   0.252278E-03   0.213281    
   609   0.252194E-03   0.212861    
   610   0.252111E-03   0.212442    
   611   0.252026E-03   0.212023    
   612   0.251941E-03   0.211606    
   613   0.251855E-03   0.211189    
   614   0.251769E-03   0.210773    
   615   0.251682E-03   0.210357    
   616   0.251594E-03   0.209943    
   617   0.251506E-03   0.209529    
   618   0.251417E-03   0.209117    
   619   0.251328E-03   0.208705    
   620   0.251238E-03   0.208294    
   621   0.251147E-03   0.207883    
   622   0.251055E-03   0.207474    
   623   0.250963E-03   0.207065    
   624   0.250871E-03   0.206657    
   625   0.250778E-03   0.206250    
   626   0.250684E-03   0.205844    
   627   0.250589E-03   0.205438    
   628   0.250494E-03   0.205033    
   629   0.250399E-03   0.204629    
   630   0.250302E-03   0.204226    
   631   0.250206E-03   0.203824    
   632   0.250108E-03   0.203422    
   633   0.250010E-03   0.203022    
   634   0.249912E-03   0.202622    
   635   0.249812E-03   0.202223    
   636   0.249713E-03   0.201824    
   637   0.249612E-03   0.201427    
   638   0.249511E-03   0.201030    
   639   0.249410E-03   0.200634    
   640   0.249308E-03   0.200238    
   641   0.249205E-03   0.199844    
   642   0.249102E-03   0.199450    
   643   0.248998E-03   0.199057    
   644   0.248894E-03   0.198665    
   645   0.248789E-03   0.198274    
   646   0.248684E-03   0.197883    
   647   0.248578E-03   0.197493    
   648   0.248471E-03   0.197104    
   649   0.248364E-03   0.196716    
   650   0.248257E-03   0.196328    
   651   0.248149E-03   0.195942    
   652   0.248040E-03   0.195556    
   653   0.247931E-03   0.195170    
   654   0.247821E-03   0.194786    
   655   0.247711E-03   0.194402    
   656   0.247600E-03   0.194019    
   657   0.247489E-03   0.193637    
   658   0.247377E-03   0.193256    
   659   0.247264E-03   0.192875    
   660   0.247151E-03   0.192495    
   661   0.247038E-03   0.192116    
   662   0.246924E-03   0.191737    
   663   0.246810E-03   0.191359    
   664   0.246695E-03   0.190982    
   665   0.246579E-03   0.190606    
   666   0.246463E-03   0.190231    
   667   0.246347E-03   0.189856    
   668   0.246230E-03   0.189482    
   669   0.246113E-03   0.189109    
   670   0.245995E-03   0.188736    
   671   0.245876E-03   0.188364    
   672   0.245757E-03   0.187993    
   673   0.245638E-03   0.187623    
   674   0.245518E-03   0.187253    
   675   0.245398E-03   0.186884    
   676   0.245277E-03   0.186516    
   677   0.245156E-03   0.186149    
   678   0.245034E-03   0.185782    
   679   0.244911E-03   0.185416    
   680   0.244789E-03   0.185051    
   681   0.244666E-03   0.184686    
   682   0.244542E-03   0.184322    
   683   0.244418E-03   0.183959    
   684   0.244293E-03   0.183597    
   685   0.244168E-03   0.183235    
   686   0.244043E-03   0.182874    
   687   0.243917E-03   0.182514    
   688   0.243790E-03   0.182154    
   689   0.243663E-03   0.181795    
   690   0.243536E-03   0.181437    
   691   0.243408E-03   0.181080    
   692   0.243280E-03   0.180723    
   693   0.243151E-03   0.180367    
   694   0.243022E-03   0.180012    
   695   0.242893E-03   0.179657    
   696   0.242763E-03   0.179303    
   697   0.242633E-03   0.178950    
   698   0.242502E-03   0.178597    
   699   0.242370E-03   0.178246    
   700   0.242239E-03   0.177894    
   701   0.242107E-03   0.177544    
   702   0.241974E-03   0.177194    
   703   0.241841E-03   0.176845    
   704   0.241708E-03   0.176497    
   705   0.241574E-03   0.176149    
   706   0.241440E-03   0.175802    
   707   0.241306E-03   0.175456    
   708   0.241171E-03   0.175110    
   709   0.241035E-03   0.174765    
   710   0.240899E-03   0.174421    
   711   0.240763E-03   0.174077    
   712   0.240627E-03   0.173734    
   713   0.240490E-03   0.173392    
   714   0.240352E-03   0.173050    
   715   0.240214E-03   0.172709    
   716   0.240076E-03   0.172369    
   717   0.239938E-03   0.172030    
   718   0.239799E-03   0.171691    
   719   0.239659E-03   0.171353    
   720   0.239520E-03   0.171015    
   721   0.239380E-03   0.170678    
   722   0.239239E-03   0.170342    
   723   0.239098E-03   0.170006    
   724   0.238957E-03   0.169671    
   725   0.238816E-03   0.169337    
   726   0.238674E-03   0.169003    
   727   0.238531E-03   0.168671    
   728   0.238389E-03   0.168338    
   729   0.238246E-03   0.168007    
   730   0.238102E-03   0.167676    
   731   0.237958E-03   0.167345    
   732   0.237814E-03   0.167016    
   733   0.237670E-03   0.166687    
   734   0.237525E-03   0.166358    
   735   0.237380E-03   0.166030    
   736   0.237234E-03   0.165703    
   737   0.237088E-03   0.165377    
   738   0.236942E-03   0.165051    
   739   0.236795E-03   0.164726    
   740   0.236649E-03   0.164401    
   741   0.236501E-03   0.164078    
   742   0.236354E-03   0.163754    
   743   0.236206E-03   0.163432    
   744   0.236057E-03   0.163110    
   745   0.235909E-03   0.162788    
   746   0.235760E-03   0.162468    
   747   0.235611E-03   0.162148    
   748   0.235461E-03   0.161828    
   749   0.235311E-03   0.161509    
   750   0.235161E-03   0.161191    
   751   0.235010E-03   0.160874    
   752   0.234859E-03   0.160557    
   753   0.234708E-03   0.160241    
   754   0.234557E-03   0.159925    
   755   0.234405E-03   0.159610    
   756   0.234253E-03   0.159295    
   757   0.234100E-03   0.158982    
   758   0.233947E-03   0.158668    
   759   0.233794E-03   0.158356    
   760   0.233641E-03   0.158044    
   761   0.233487E-03   0.157732    
   762   0.233333E-03   0.157422    
   763   0.233179E-03   0.157112    
   764   0.233024E-03   0.156802    
   765   0.232869E-03   0.156493    
   766   0.232714E-03   0.156185    
   767   0.232559E-03   0.155877    
   768   0.232403E-03   0.155570    
   769   0.232247E-03   0.155264    
   770   0.232091E-03   0.154958    
   771   0.231934E-03   0.154652    
   772   0.231777E-03   0.154348    
   773   0.231620E-03   0.154044    
   774   0.231462E-03   0.153740    
   775   0.231305E-03   0.153437    
   776   0.231147E-03   0.153135    
   777   0.230988E-03   0.152833    
   778   0.230830E-03   0.152532    
   779   0.230671E-03   0.152232    
   780   0.230512E-03   0.151932    
   781   0.230352E-03   0.151633    
   782   0.230193E-03   0.151334    
   783   0.230033E-03   0.151036    
   784   0.229873E-03   0.150738    
   785   0.229712E-03   0.150441    
   786   0.229551E-03   0.150145    
   787   0.229390E-03   0.149849    
   788   0.229229E-03   0.149554    
   789   0.229068E-03   0.149259    
   790   0.228906E-03   0.148965    
   791   0.228744E-03   0.148672    
   792   0.228582E-03   0.148379    
   793   0.228419E-03   0.148087    
   794   0.228257E-03   0.147795    
   795   0.228094E-03   0.147504    
   796   0.227930E-03   0.147213    
   797   0.227767E-03   0.146923    
   798   0.227603E-03   0.146634    
   799   0.227439E-03   0.146345    
   800   0.227275E-03   0.146056    
   801   0.227111E-03   0.145769    
   802   0.226946E-03   0.145482    
   803   0.226781E-03   0.145195    
   804   0.226616E-03   0.144909    
   805   0.226451E-03   0.144623    
   806   0.226285E-03   0.144338    
   807   0.226119E-03   0.144054    
   808   0.225953E-03   0.143770    
   809   0.225787E-03   0.143487    
   810   0.225620E-03   0.143204    
   811   0.225454E-03   0.142922    
   812   0.225287E-03   0.142641    
   813   0.225120E-03   0.142360    
   814   0.224952E-03   0.142079    
   815   0.224785E-03   0.141799    
   816   0.224617E-03   0.141520    
   817   0.224449E-03   0.141241    
   818   0.224281E-03   0.140963    
   819   0.224112E-03   0.140685    
   820   0.223944E-03   0.140408    
