#Time=   0.600000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.201677E-01   0.201683E-01   0.200000E-01   0.201677E-01   0.201683E-01
   0.400000E-01   0.403346E-01   0.403360E-01   0.400000E-01   0.403346E-01   0.403360E-01
   0.600000E-01   0.605003E-01   0.605023E-01   0.600000E-01   0.605003E-01   0.605023E-01
   0.800000E-01   0.806640E-01   0.806666E-01   0.800000E-01   0.806640E-01   0.806666E-01
   0.100000       0.100825       0.100828       0.100000       0.100825       0.100828    
   0.120000       0.120983       0.120987       0.120000       0.120983       0.120987    
   0.140000       0.141137       0.141141       0.140000       0.141137       0.141141    
   0.160000       0.161286       0.161291       0.160000       0.161286       0.161291    
   0.180000       0.181431       0.181436       0.180000       0.181431       0.181436    
   0.200000       0.201569       0.201576       0.200000       0.201569       0.201576    
   0.220000       0.221702       0.221709       0.220000       0.221702       0.221709    
   0.240000       0.241828       0.241835       0.240000       0.241828       0.241835    
   0.260000       0.261946       0.261954       0.260000       0.261946       0.261954    
   0.280000       0.282057       0.282065       0.280000       0.282057       0.282065    
   0.300000       0.302160       0.302169       0.300000       0.302160       0.302169    
   0.320000       0.322254       0.322263       0.320000       0.322254       0.322263    
   0.340000       0.342340       0.342349       0.340000       0.342340       0.342349    
   0.360000       0.362416       0.362425       0.360000       0.362416       0.362425    
   0.380000       0.382483       0.382492       0.380000       0.382483       0.382492    
   0.400000       0.402539       0.402549       0.400000       0.402539       0.402549    
   0.420000       0.422586       0.422596       0.420000       0.422586       0.422596    
   0.440000       0.442623       0.442633       0.440000       0.442623       0.442633    
   0.460000       0.462649       0.462659       0.460000       0.462649       0.462659    
   0.480000       0.482665       0.482675       0.480000       0.482665       0.482675    
   0.500000       0.502670       0.502680       0.500000       0.502670       0.502680    
   0.520000       0.522665       0.522675       0.520000       0.522665       0.522675    
   0.540000       0.542649       0.542659       0.540000       0.542649       0.542659    
   0.560000       0.562623       0.562633       0.560000       0.562623       0.562633    
   0.580000       0.582586       0.582596       0.580000       0.582586       0.582596    
   0.600000       0.602539       0.602549       0.600000       0.602539       0.602549    
   0.620000       0.622483       0.622492       0.620000       0.622483       0.622492    
   0.640000       0.642416       0.642425       0.640000       0.642416       0.642425    
   0.660000       0.662340       0.662349       0.660000       0.662340       0.662349    
   0.680000       0.682254       0.682263       0.680000       0.682254       0.682263    
   0.700000       0.702160       0.702169       0.700000       0.702160       0.702169    
   0.720000       0.722057       0.722065       0.720000       0.722057       0.722065    
   0.740000       0.741946       0.741954       0.740000       0.741946       0.741954    
   0.760000       0.761828       0.761835       0.760000       0.761828       0.761835    
   0.780000       0.781702       0.781709       0.780000       0.781702       0.781709    
   0.800000       0.801569       0.801576       0.800000       0.801569       0.801576    
   0.820000       0.821431       0.821436       0.820000       0.821431       0.821436    
   0.840000       0.841286       0.841291       0.840000       0.841286       0.841291    
   0.860000       0.861137       0.861141       0.860000       0.861137       0.861141    
   0.880000       0.880983       0.880987       0.880000       0.880983       0.880987    
   0.900000       0.900825       0.900828       0.900000       0.900825       0.900828    
   0.920000       0.920664       0.920667       0.920000       0.920664       0.920667    
   0.940000       0.940500       0.940502       0.940000       0.940500       0.940502    
   0.960000       0.960335       0.960336       0.960000       0.960335       0.960336    
   0.980000       0.980168       0.980168       0.980000       0.980168       0.980168    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
