#Time=   0.560000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.202502E-01   0.202498E-01   0.200000E-01   0.202502E-01   0.202498E-01
   0.400000E-01   0.404995E-01   0.404986E-01   0.400000E-01   0.404995E-01   0.404986E-01
   0.600000E-01   0.607468E-01   0.607454E-01   0.600000E-01   0.607468E-01   0.607454E-01
   0.800000E-01   0.809911E-01   0.809893E-01   0.800000E-01   0.809911E-01   0.809893E-01
   0.100000       0.101232       0.101229       0.100000       0.101232       0.101229    
   0.120000       0.121467       0.121464       0.120000       0.121467       0.121464    
   0.140000       0.141697       0.141694       0.140000       0.141697       0.141694    
   0.160000       0.161920       0.161916       0.160000       0.161920       0.161916    
   0.180000       0.182135       0.182132       0.180000       0.182135       0.182132    
   0.200000       0.202342       0.202338       0.200000       0.202342       0.202338    
   0.220000       0.222540       0.222536       0.220000       0.222540       0.222536    
   0.240000       0.242728       0.242723       0.240000       0.242728       0.242723    
   0.260000       0.262905       0.262900       0.260000       0.262905       0.262900    
   0.280000       0.283071       0.283065       0.280000       0.283071       0.283065    
   0.300000       0.303224       0.303218       0.300000       0.303224       0.303218    
   0.320000       0.323365       0.323359       0.320000       0.323365       0.323359    
   0.340000       0.343492       0.343486       0.340000       0.343492       0.343486    
   0.360000       0.363606       0.363599       0.360000       0.363606       0.363599    
   0.380000       0.383705       0.383699       0.380000       0.383705       0.383699    
   0.400000       0.403790       0.403783       0.400000       0.403790       0.403783    
   0.420000       0.423860       0.423853       0.420000       0.423860       0.423853    
   0.440000       0.443915       0.443908       0.440000       0.443915       0.443908    
   0.460000       0.463954       0.463947       0.460000       0.463954       0.463947    
   0.480000       0.483977       0.483970       0.480000       0.483977       0.483970    
   0.500000       0.503985       0.503978       0.500000       0.503985       0.503978    
   0.520000       0.523977       0.523970       0.520000       0.523977       0.523970    
   0.540000       0.543954       0.543947       0.540000       0.543954       0.543947    
   0.560000       0.563915       0.563908       0.560000       0.563915       0.563908    
   0.580000       0.583860       0.583853       0.580000       0.583860       0.583853    
   0.600000       0.603790       0.603783       0.600000       0.603790       0.603783    
   0.620000       0.623705       0.623699       0.620000       0.623705       0.623699    
   0.640000       0.643606       0.643599       0.640000       0.643606       0.643599    
   0.660000       0.663492       0.663486       0.660000       0.663492       0.663486    
   0.680000       0.683365       0.683359       0.680000       0.683365       0.683359    
   0.700000       0.703224       0.703218       0.700000       0.703224       0.703218    
   0.720000       0.723071       0.723065       0.720000       0.723071       0.723065    
   0.740000       0.742905       0.742900       0.740000       0.742905       0.742900    
   0.760000       0.762728       0.762723       0.760000       0.762728       0.762723    
   0.780000       0.782540       0.782536       0.780000       0.782540       0.782536    
   0.800000       0.802342       0.802338       0.800000       0.802342       0.802338    
   0.820000       0.822135       0.822132       0.820000       0.822135       0.822132    
   0.840000       0.841920       0.841916       0.840000       0.841920       0.841916    
   0.860000       0.861697       0.861694       0.860000       0.861697       0.861694    
   0.880000       0.881467       0.881464       0.880000       0.881467       0.881464    
   0.900000       0.901232       0.901229       0.900000       0.901232       0.901229    
   0.920000       0.920991       0.920989       0.920000       0.920991       0.920989    
   0.940000       0.940747       0.940745       0.940000       0.940747       0.940745    
   0.960000       0.960499       0.960499       0.960000       0.960499       0.960499    
   0.980000       0.980250       0.980250       0.980000       0.980250       0.980250    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
