# Iteration  RMSerrUS  RMSerrSS
   689   0.819515E-04   0.183405    
   690   0.819086E-04   0.183044    
   691   0.818656E-04   0.182683    
   692   0.818224E-04   0.182323    
   693   0.817791E-04   0.181963    
   694   0.817356E-04   0.181605    
   695   0.816920E-04   0.181247    
   696   0.816482E-04   0.180889    
   697   0.816043E-04   0.180533    
   698   0.815603E-04   0.180177    
   699   0.815161E-04   0.179822    
   700   0.814718E-04   0.179467    
   701   0.814273E-04   0.179113    
   702   0.813827E-04   0.178760    
   703   0.813379E-04   0.178408    
   704   0.812930E-04   0.178056    
   705   0.812480E-04   0.177705    
   706   0.812028E-04   0.177355    
   707   0.811575E-04   0.177005    
   708   0.811121E-04   0.176656    
   709   0.810665E-04   0.176308    
   710   0.810207E-04   0.175961    
   711   0.809749E-04   0.175614    
   712   0.809289E-04   0.175267    
   713   0.808828E-04   0.174922    
   714   0.808365E-04   0.174577    
   715   0.807901E-04   0.174233    
   716   0.807436E-04   0.173890    
   717   0.806970E-04   0.173547    
   718   0.806502E-04   0.173205    
   719   0.806033E-04   0.172863    
   720   0.805562E-04   0.172522    
   721   0.805091E-04   0.172182    
   722   0.804618E-04   0.171843    
   723   0.804144E-04   0.171504    
   724   0.803668E-04   0.171166    
   725   0.803191E-04   0.170829    
   726   0.802713E-04   0.170492    
   727   0.802234E-04   0.170156    
   728   0.801754E-04   0.169820    
   729   0.801272E-04   0.169486    
   730   0.800789E-04   0.169151    
   731   0.800305E-04   0.168818    
   732   0.799820E-04   0.168485    
   733   0.799334E-04   0.168153    
   734   0.798846E-04   0.167822    
   735   0.798357E-04   0.167491    
   736   0.797867E-04   0.167161    
   737   0.797376E-04   0.166831    
   738   0.796883E-04   0.166502    
   739   0.796390E-04   0.166174    
   740   0.795895E-04   0.165846    
   741   0.795399E-04   0.165519    
   742   0.794903E-04   0.165193    
   743   0.794404E-04   0.164867    
   744   0.793905E-04   0.164542    
   745   0.793405E-04   0.164218    
   746   0.792903E-04   0.163894    
   747   0.792401E-04   0.163571    
   748   0.791897E-04   0.163249    
   749   0.791393E-04   0.162927    
   750   0.790887E-04   0.162606    
   751   0.790380E-04   0.162285    
