#Time=   0.440000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.208176E-01   0.208164E-01   0.200000E-01   0.208176E-01   0.208164E-01
   0.400000E-01   0.416320E-01   0.416296E-01   0.400000E-01   0.416320E-01   0.416296E-01
   0.600000E-01   0.624399E-01   0.624364E-01   0.600000E-01   0.624399E-01   0.624364E-01
   0.800000E-01   0.832382E-01   0.832336E-01   0.800000E-01   0.832382E-01   0.832336E-01
   0.100000       0.104024       0.104018       0.100000       0.104024       0.104018    
   0.120000       0.124793       0.124786       0.120000       0.124793       0.124786    
   0.140000       0.145544       0.145536       0.140000       0.145544       0.145536    
   0.160000       0.166273       0.166264       0.160000       0.166273       0.166264    
   0.180000       0.186977       0.186967       0.180000       0.186977       0.186967    
   0.200000       0.207653       0.207643       0.200000       0.207653       0.207643    
   0.220000       0.228300       0.228288       0.220000       0.228300       0.228288    
   0.240000       0.248913       0.248901       0.240000       0.248913       0.248901    
   0.260000       0.269492       0.269478       0.260000       0.269492       0.269478    
   0.280000       0.290033       0.290018       0.280000       0.290033       0.290018    
   0.300000       0.310534       0.310519       0.300000       0.310534       0.310519    
   0.320000       0.330994       0.330978       0.320000       0.330994       0.330978    
   0.340000       0.351410       0.351394       0.340000       0.351410       0.351394    
   0.360000       0.371782       0.371765       0.360000       0.371782       0.371765    
   0.380000       0.392107       0.392089       0.380000       0.392107       0.392089    
   0.400000       0.412384       0.412366       0.400000       0.412384       0.412366    
   0.420000       0.432612       0.432594       0.420000       0.432612       0.432594    
   0.440000       0.452790       0.452772       0.440000       0.452790       0.452772    
   0.460000       0.472918       0.472900       0.460000       0.472918       0.472900    
   0.480000       0.492995       0.492977       0.480000       0.492995       0.492977    
   0.500000       0.513021       0.513002       0.500000       0.513021       0.513002    
   0.520000       0.532995       0.532977       0.520000       0.532995       0.532977    
   0.540000       0.552918       0.552900       0.540000       0.552918       0.552900    
   0.560000       0.572790       0.572772       0.560000       0.572790       0.572772    
   0.580000       0.592612       0.592594       0.580000       0.592612       0.592594    
   0.600000       0.612384       0.612366       0.600000       0.612384       0.612366    
   0.620000       0.632107       0.632089       0.620000       0.632107       0.632089    
   0.640000       0.651782       0.651765       0.640000       0.651782       0.651765    
   0.660000       0.671410       0.671394       0.660000       0.671410       0.671394    
   0.680000       0.690994       0.690978       0.680000       0.690994       0.690978    
   0.700000       0.710534       0.710519       0.700000       0.710534       0.710519    
   0.720000       0.730033       0.730018       0.720000       0.730033       0.730018    
   0.740000       0.749492       0.749478       0.740000       0.749492       0.749478    
   0.760000       0.768913       0.768901       0.760000       0.768913       0.768901    
   0.780000       0.788300       0.788288       0.780000       0.788300       0.788288    
   0.800000       0.807653       0.807643       0.800000       0.807653       0.807643    
   0.820000       0.826977       0.826967       0.820000       0.826977       0.826967    
   0.840000       0.846273       0.846264       0.840000       0.846273       0.846264    
   0.860000       0.865544       0.865536       0.860000       0.865544       0.865536    
   0.880000       0.884793       0.884786       0.880000       0.884793       0.884786    
   0.900000       0.904024       0.904018       0.900000       0.904024       0.904018    
   0.920000       0.923238       0.923234       0.920000       0.923238       0.923234    
   0.940000       0.942440       0.942436       0.940000       0.942440       0.942436    
   0.960000       0.961632       0.961630       0.960000       0.961632       0.961630    
   0.980000       0.980818       0.980816       0.980000       0.980818       0.980816    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
