#Time=   0.480000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.205510E-01   0.205501E-01   0.200000E-01   0.205510E-01   0.205501E-01
   0.400000E-01   0.410998E-01   0.410981E-01   0.400000E-01   0.410998E-01   0.410981E-01
   0.600000E-01   0.616443E-01   0.616417E-01   0.600000E-01   0.616443E-01   0.616417E-01
   0.800000E-01   0.821822E-01   0.821788E-01   0.800000E-01   0.821822E-01   0.821788E-01
   0.100000       0.102712       0.102707       0.100000       0.102712       0.102707    
   0.120000       0.123230       0.123225       0.120000       0.123230       0.123225    
   0.140000       0.143736       0.143730       0.140000       0.143736       0.143730    
   0.160000       0.164227       0.164221       0.160000       0.164227       0.164221    
   0.180000       0.184702       0.184695       0.180000       0.184702       0.184695    
   0.200000       0.205158       0.205150       0.200000       0.205158       0.205150    
   0.220000       0.225593       0.225585       0.220000       0.225593       0.225585    
   0.240000       0.246007       0.245998       0.240000       0.246007       0.245998    
   0.260000       0.266397       0.266387       0.260000       0.266397       0.266387    
   0.280000       0.286761       0.286751       0.280000       0.286761       0.286751    
   0.300000       0.307099       0.307088       0.300000       0.307099       0.307088    
   0.320000       0.327409       0.327397       0.320000       0.327409       0.327397    
   0.340000       0.347690       0.347678       0.340000       0.347690       0.347678    
   0.360000       0.367940       0.367927       0.360000       0.367940       0.367927    
   0.380000       0.388159       0.388146       0.380000       0.388159       0.388146    
   0.400000       0.408345       0.408332       0.400000       0.408345       0.408332    
   0.420000       0.428499       0.428486       0.420000       0.428499       0.428486    
   0.440000       0.448620       0.448606       0.440000       0.448620       0.448606    
   0.460000       0.468706       0.468692       0.460000       0.468706       0.468692    
   0.480000       0.488758       0.488744       0.480000       0.488758       0.488744    
   0.500000       0.508775       0.508761       0.500000       0.508775       0.508761    
   0.520000       0.528758       0.528744       0.520000       0.528758       0.528744    
   0.540000       0.548706       0.548692       0.540000       0.548706       0.548692    
   0.560000       0.568620       0.568606       0.560000       0.568620       0.568606    
   0.580000       0.588499       0.588486       0.580000       0.588499       0.588486    
   0.600000       0.608345       0.608332       0.600000       0.608345       0.608332    
   0.620000       0.628159       0.628146       0.620000       0.628159       0.628146    
   0.640000       0.647940       0.647927       0.640000       0.647940       0.647927    
   0.660000       0.667690       0.667678       0.660000       0.667690       0.667678    
   0.680000       0.687409       0.687397       0.680000       0.687409       0.687397    
   0.700000       0.707099       0.707088       0.700000       0.707099       0.707088    
   0.720000       0.726761       0.726751       0.720000       0.726761       0.726751    
   0.740000       0.746397       0.746387       0.740000       0.746397       0.746387    
   0.760000       0.766007       0.765998       0.760000       0.766007       0.765998    
   0.780000       0.785593       0.785585       0.780000       0.785593       0.785585    
   0.800000       0.805158       0.805150       0.800000       0.805158       0.805150    
   0.820000       0.824702       0.824695       0.820000       0.824702       0.824695    
   0.840000       0.844227       0.844221       0.840000       0.844227       0.844221    
   0.860000       0.863736       0.863730       0.860000       0.863736       0.863730    
   0.880000       0.883230       0.883225       0.880000       0.883230       0.883225    
   0.900000       0.902712       0.902707       0.900000       0.902712       0.902707    
   0.920000       0.922182       0.922179       0.920000       0.922182       0.922179    
   0.940000       0.941644       0.941642       0.940000       0.941644       0.941642    
   0.960000       0.961100       0.961098       0.960000       0.961100       0.961098    
   0.980000       0.980551       0.980550       0.980000       0.980551       0.980550    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
