#Time=   0.240000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.258819E-01   0.258773E-01   0.200000E-01   0.258819E-01   0.258773E-01
   0.400000E-01   0.517406E-01   0.517314E-01   0.400000E-01   0.517406E-01   0.517314E-01
   0.600000E-01   0.775529E-01   0.775392E-01   0.600000E-01   0.775529E-01   0.775392E-01
   0.800000E-01   0.103296       0.103278       0.800000E-01   0.103296       0.103278    
   0.100000       0.128947       0.128925       0.100000       0.128947       0.128925    
   0.120000       0.154484       0.154457       0.120000       0.154484       0.154457    
   0.140000       0.179885       0.179854       0.140000       0.179885       0.179854    
   0.160000       0.205128       0.205093       0.160000       0.205128       0.205093    
   0.180000       0.230193       0.230154       0.180000       0.230193       0.230154    
   0.200000       0.255061       0.255018       0.200000       0.255061       0.255018    
   0.220000       0.279711       0.279664       0.220000       0.279711       0.279664    
   0.240000       0.304125       0.304075       0.240000       0.304125       0.304075    
   0.260000       0.328286       0.328233       0.260000       0.328286       0.328233    
   0.280000       0.352178       0.352121       0.280000       0.352178       0.352121    
   0.300000       0.375784       0.375725       0.300000       0.375784       0.375725    
   0.320000       0.399092       0.399031       0.320000       0.399092       0.399031    
   0.340000       0.422088       0.422024       0.340000       0.422088       0.422024    
   0.360000       0.444759       0.444693       0.360000       0.444759       0.444693    
   0.380000       0.467097       0.467029       0.380000       0.467097       0.467029    
   0.400000       0.489090       0.489021       0.400000       0.489090       0.489021    
   0.420000       0.510732       0.510661       0.420000       0.510732       0.510661    
   0.440000       0.532016       0.531944       0.440000       0.532016       0.531944    
   0.460000       0.552936       0.552864       0.460000       0.552936       0.552864    
   0.480000       0.573490       0.573417       0.480000       0.573490       0.573417    
   0.500000       0.593675       0.593602       0.500000       0.593675       0.593602    
   0.520000       0.613490       0.613417       0.520000       0.613490       0.613417    
   0.540000       0.632936       0.632864       0.540000       0.632936       0.632864    
   0.560000       0.652016       0.651944       0.560000       0.652016       0.651944    
   0.580000       0.670732       0.670661       0.580000       0.670732       0.670661    
   0.600000       0.689090       0.689021       0.600000       0.689090       0.689021    
   0.620000       0.707097       0.707029       0.620000       0.707097       0.707029    
   0.640000       0.724759       0.724693       0.640000       0.724759       0.724693    
   0.660000       0.742088       0.742024       0.660000       0.742088       0.742024    
   0.680000       0.759092       0.759031       0.680000       0.759092       0.759031    
   0.700000       0.775784       0.775725       0.700000       0.775784       0.775725    
   0.720000       0.792178       0.792121       0.720000       0.792178       0.792121    
   0.740000       0.808286       0.808233       0.740000       0.808286       0.808233    
   0.760000       0.824125       0.824075       0.760000       0.824125       0.824075    
   0.780000       0.839711       0.839664       0.780000       0.839711       0.839664    
   0.800000       0.855061       0.855018       0.800000       0.855061       0.855018    
   0.820000       0.870193       0.870154       0.820000       0.870193       0.870154    
   0.840000       0.885128       0.885093       0.840000       0.885128       0.885093    
   0.860000       0.899885       0.899854       0.860000       0.899885       0.899854    
   0.880000       0.914484       0.914457       0.880000       0.914484       0.914457    
   0.900000       0.928947       0.928925       0.900000       0.928947       0.928925    
   0.920000       0.943296       0.943278       0.920000       0.943296       0.943278    
   0.940000       0.957553       0.957539       0.940000       0.957553       0.957539    
   0.960000       0.971741       0.971731       0.960000       0.971741       0.971731    
   0.980000       0.985882       0.985877       0.980000       0.985882       0.985877    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
