#Time=   0.280000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.239747E-01   0.239603E-01   0.200000E-01   0.239747E-01   0.239603E-01
   0.400000E-01   0.479337E-01   0.479049E-01   0.400000E-01   0.479337E-01   0.479049E-01
   0.600000E-01   0.718614E-01   0.718184E-01   0.600000E-01   0.718614E-01   0.718184E-01
   0.800000E-01   0.957423E-01   0.956852E-01   0.800000E-01   0.957423E-01   0.956852E-01
   0.100000       0.119561       0.119490       0.100000       0.119561       0.119490    
   0.120000       0.143303       0.143218       0.120000       0.143303       0.143218    
   0.140000       0.166952       0.166854       0.140000       0.166952       0.166854    
   0.160000       0.190495       0.190385       0.160000       0.190495       0.190385    
   0.180000       0.213918       0.213795       0.180000       0.213918       0.213795    
   0.200000       0.237207       0.237072       0.200000       0.237207       0.237072    
   0.220000       0.260349       0.260203       0.220000       0.260349       0.260203    
   0.240000       0.283332       0.283175       0.240000       0.283332       0.283175    
   0.260000       0.306144       0.305977       0.260000       0.306144       0.305977    
   0.280000       0.328774       0.328597       0.280000       0.328774       0.328597    
   0.300000       0.351211       0.351026       0.300000       0.351211       0.351026    
   0.320000       0.373447       0.373253       0.320000       0.373447       0.373253    
   0.340000       0.395471       0.395270       0.340000       0.395471       0.395270    
   0.360000       0.417276       0.417069       0.360000       0.417276       0.417069    
   0.380000       0.438856       0.438642       0.380000       0.438856       0.438642    
   0.400000       0.460203       0.459984       0.400000       0.460203       0.459984    
   0.420000       0.481312       0.481090       0.420000       0.481312       0.481090    
   0.440000       0.502180       0.501954       0.440000       0.502180       0.501954    
   0.460000       0.522802       0.522574       0.460000       0.522802       0.522574    
   0.480000       0.543176       0.542947       0.480000       0.543176       0.542947    
   0.500000       0.563301       0.563071       0.500000       0.563301       0.563071    
   0.520000       0.583176       0.582947       0.520000       0.583176       0.582947    
   0.540000       0.602802       0.602574       0.540000       0.602802       0.602574    
   0.560000       0.622180       0.621954       0.560000       0.622180       0.621954    
   0.580000       0.641312       0.641090       0.580000       0.641312       0.641090    
   0.600000       0.660203       0.659984       0.600000       0.660203       0.659984    
   0.620000       0.678856       0.678642       0.620000       0.678856       0.678642    
   0.640000       0.697276       0.697069       0.640000       0.697276       0.697069    
   0.660000       0.715471       0.715270       0.660000       0.715471       0.715270    
   0.680000       0.733447       0.733253       0.680000       0.733447       0.733253    
   0.700000       0.751211       0.751026       0.700000       0.751211       0.751026    
   0.720000       0.768774       0.768597       0.720000       0.768774       0.768597    
   0.740000       0.786144       0.785977       0.740000       0.786144       0.785977    
   0.760000       0.803332       0.803175       0.760000       0.803332       0.803175    
   0.780000       0.820349       0.820203       0.780000       0.820349       0.820203    
   0.800000       0.837207       0.837072       0.800000       0.837207       0.837072    
   0.820000       0.853918       0.853795       0.820000       0.853918       0.853795    
   0.840000       0.870495       0.870385       0.840000       0.870495       0.870385    
   0.860000       0.886952       0.886854       0.860000       0.886952       0.886854    
   0.880000       0.903303       0.903218       0.880000       0.903303       0.903218    
   0.900000       0.919561       0.919490       0.900000       0.919561       0.919490    
   0.920000       0.935742       0.935685       0.920000       0.935742       0.935685    
   0.940000       0.951861       0.951818       0.940000       0.951861       0.951818    
   0.960000       0.967934       0.967905       0.960000       0.967934       0.967905    
   0.980000       0.983975       0.983960       0.980000       0.983975       0.983960    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
