# Iteration  RMSerrUS  RMSerrSS
   252   0.283985E-03   0.434636    
   253   0.284550E-03   0.433780    
   254   0.285112E-03   0.432926    
   255   0.285670E-03   0.432073    
   256   0.286226E-03   0.431222    
   257   0.286777E-03   0.430373    
   258   0.287326E-03   0.429525    
   259   0.287871E-03   0.428679    
   260   0.288413E-03   0.427835    
   261   0.288952E-03   0.426993    
   262   0.289487E-03   0.426152    
   263   0.290020E-03   0.425312    
   264   0.290549E-03   0.424475    
   265   0.291074E-03   0.423639    
   266   0.291597E-03   0.422805    
   267   0.292116E-03   0.421972    
   268   0.292633E-03   0.421141    
   269   0.293146E-03   0.420311    
   270   0.293656E-03   0.419484    
   271   0.294162E-03   0.418658    
   272   0.294666E-03   0.417833    
   273   0.295167E-03   0.417010    
   274   0.295664E-03   0.416189    
   275   0.296158E-03   0.415369    
   276   0.296649E-03   0.414551    
   277   0.297138E-03   0.413735    
   278   0.297623E-03   0.412920    
   279   0.298105E-03   0.412107    
   280   0.298583E-03   0.411295    
   281   0.299059E-03   0.410485    
   282   0.299532E-03   0.409677    
   283   0.300002E-03   0.408870    
   284   0.300469E-03   0.408065    
   285   0.300932E-03   0.407261    
   286   0.301393E-03   0.406459    
   287   0.301851E-03   0.405659    
   288   0.302306E-03   0.404860    
   289   0.302758E-03   0.404062    
   290   0.303207E-03   0.403267    
   291   0.303653E-03   0.402473    
   292   0.304096E-03   0.401680    
   293   0.304536E-03   0.400889    
   294   0.304973E-03   0.400099    
   295   0.305407E-03   0.399311    
   296   0.305839E-03   0.398525    
   297   0.306267E-03   0.397740    
   298   0.306693E-03   0.396957    
   299   0.307115E-03   0.396175    
   300   0.307535E-03   0.395395    
   301   0.307952E-03   0.394616    
   302   0.308367E-03   0.393839    
   303   0.308778E-03   0.393063    
   304   0.309186E-03   0.392289    
   305   0.309592E-03   0.391517    
   306   0.309995E-03   0.390746    
   307   0.310395E-03   0.389976    
   308   0.310793E-03   0.389208    
   309   0.311187E-03   0.388442    
   310   0.311579E-03   0.387677    
   311   0.311968E-03   0.386913    
   312   0.312355E-03   0.386151    
   313   0.312738E-03   0.385391    
   314   0.313119E-03   0.384632    
   315   0.313497E-03   0.383874    
   316   0.313873E-03   0.383118    
   317   0.314245E-03   0.382364    
   318   0.314616E-03   0.381611    
   319   0.314983E-03   0.380859    
   320   0.315348E-03   0.380109    
   321   0.315710E-03   0.379361    
   322   0.316069E-03   0.378613    
   323   0.316426E-03   0.377868    
   324   0.316780E-03   0.377124    
   325   0.317132E-03   0.376381    
   326   0.317481E-03   0.375640    
   327   0.317827E-03   0.374900    
   328   0.318171E-03   0.374162    
   329   0.318512E-03   0.373425    
   330   0.318850E-03   0.372689    
   331   0.319186E-03   0.371955    
   332   0.319519E-03   0.371223    
   333   0.319850E-03   0.370492    
   334   0.320179E-03   0.369762    
   335   0.320504E-03   0.369034    
   336   0.320828E-03   0.368307    
   337   0.321148E-03   0.367582    
   338   0.321467E-03   0.366858    
   339   0.321782E-03   0.366135    
   340   0.322095E-03   0.365414    
   341   0.322406E-03   0.364695    
   342   0.322714E-03   0.363976    
   343   0.323020E-03   0.363260    
   344   0.323324E-03   0.362544    
   345   0.323624E-03   0.361830    
   346   0.323923E-03   0.361118    
   347   0.324219E-03   0.360406    
   348   0.324512E-03   0.359697    
   349   0.324804E-03   0.358988    
   350   0.325092E-03   0.358281    
   351   0.325379E-03   0.357576    
   352   0.325663E-03   0.356872    
   353   0.325944E-03   0.356169    
   354   0.326223E-03   0.355467    
   355   0.326500E-03   0.354767    
   356   0.326775E-03   0.354069    
   357   0.327047E-03   0.353371    
   358   0.327317E-03   0.352675    
   359   0.327584E-03   0.351981    
   360   0.327849E-03   0.351288    
   361   0.328112E-03   0.350596    
   362   0.328373E-03   0.349905    
   363   0.328631E-03   0.349216    
   364   0.328887E-03   0.348528    
   365   0.329140E-03   0.347842    
   366   0.329392E-03   0.347157    
   367   0.329641E-03   0.346473    
   368   0.329888E-03   0.345791    
   369   0.330132E-03   0.345110    
   370   0.330374E-03   0.344430    
   371   0.330615E-03   0.343752    
   372   0.330852E-03   0.343075    
   373   0.331088E-03   0.342399    
   374   0.331321E-03   0.341725    
   375   0.331553E-03   0.341052    
   376   0.331782E-03   0.340380    
   377   0.332008E-03   0.339710    
   378   0.332233E-03   0.339041    
   379   0.332456E-03   0.338373    
   380   0.332676E-03   0.337707    
   381   0.332894E-03   0.337042    
   382   0.333110E-03   0.336378    
   383   0.333324E-03   0.335716    
   384   0.333536E-03   0.335055    
   385   0.333745E-03   0.334395    
   386   0.333953E-03   0.333736    
   387   0.334158E-03   0.333079    
   388   0.334361E-03   0.332423    
   389   0.334562E-03   0.331768    
   390   0.334761E-03   0.331115    
   391   0.334958E-03   0.330463    
   392   0.335153E-03   0.329812    
   393   0.335346E-03   0.329162    
   394   0.335537E-03   0.328514    
   395   0.335725E-03   0.327867    
   396   0.335912E-03   0.327222    
   397   0.336097E-03   0.326577    
   398   0.336279E-03   0.325934    
   399   0.336460E-03   0.325292    
   400   0.336638E-03   0.324651    
   401   0.336815E-03   0.324012    
   402   0.336989E-03   0.323374    
   403   0.337162E-03   0.322737    
   404   0.337333E-03   0.322102    
   405   0.337501E-03   0.321467    
   406   0.337668E-03   0.320834    
   407   0.337832E-03   0.320202    
   408   0.337995E-03   0.319572    
   409   0.338156E-03   0.318942    
   410   0.338314E-03   0.318314    
   411   0.338471E-03   0.317687    
   412   0.338626E-03   0.317062    
   413   0.338779E-03   0.316437    
   414   0.338930E-03   0.315814    
   415   0.339079E-03   0.315192    
   416   0.339227E-03   0.314571    
   417   0.339372E-03   0.313952    
   418   0.339515E-03   0.313334    
   419   0.339657E-03   0.312716    
   420   0.339797E-03   0.312101    
   421   0.339934E-03   0.311486    
   422   0.340070E-03   0.310873    
   423   0.340204E-03   0.310260    
   424   0.340337E-03   0.309649    
   425   0.340467E-03   0.309039    
   426   0.340596E-03   0.308431    
   427   0.340722E-03   0.307823    
   428   0.340847E-03   0.307217    
   429   0.340970E-03   0.306612    
   430   0.341092E-03   0.306008    
   431   0.341211E-03   0.305406    
   432   0.341329E-03   0.304804    
   433   0.341445E-03   0.304204    
   434   0.341559E-03   0.303605    
   435   0.341671E-03   0.303007    
   436   0.341782E-03   0.302410    
   437   0.341891E-03   0.301815    
   438   0.341998E-03   0.301220    
   439   0.342103E-03   0.300627    
   440   0.342207E-03   0.300035    
   441   0.342308E-03   0.299444    
   442   0.342409E-03   0.298854    
   443   0.342507E-03   0.298266    
   444   0.342604E-03   0.297678    
   445   0.342699E-03   0.297092    
   446   0.342792E-03   0.296507    
   447   0.342883E-03   0.295923    
   448   0.342973E-03   0.295340    
   449   0.343061E-03   0.294759    
   450   0.343148E-03   0.294178    
   451   0.343233E-03   0.293599    
   452   0.343316E-03   0.293021    
   453   0.343397E-03   0.292444    
   454   0.343477E-03   0.291868    
   455   0.343555E-03   0.291293    
   456   0.343632E-03   0.290719    
   457   0.343707E-03   0.290147    
   458   0.343780E-03   0.289575    
   459   0.343852E-03   0.289005    
   460   0.343922E-03   0.288436    
   461   0.343990E-03   0.287868    
   462   0.344057E-03   0.287301    
   463   0.344122E-03   0.286735    
   464   0.344186E-03   0.286170    
   465   0.344248E-03   0.285607    
   466   0.344308E-03   0.285044    
   467   0.344367E-03   0.284483    
   468   0.344424E-03   0.283923    
   469   0.344480E-03   0.283364    
   470   0.344534E-03   0.282805    
   471   0.344587E-03   0.282249    
   472   0.344638E-03   0.281693    
   473   0.344688E-03   0.281138    
   474   0.344736E-03   0.280584    
   475   0.344782E-03   0.280032    
   476   0.344827E-03   0.279480    
   477   0.344871E-03   0.278930    
   478   0.344913E-03   0.278380    
   479   0.344953E-03   0.277832    
   480   0.344992E-03   0.277285    
   481   0.345029E-03   0.276739    
   482   0.345065E-03   0.276194    
   483   0.345100E-03   0.275650    
   484   0.345133E-03   0.275107    
   485   0.345164E-03   0.274565    
   486   0.345194E-03   0.274025    
   487   0.345223E-03   0.273485    
   488   0.345250E-03   0.272946    
   489   0.345276E-03   0.272409    
   490   0.345300E-03   0.271872    
   491   0.345323E-03   0.271337    
   492   0.345344E-03   0.270803    
   493   0.345364E-03   0.270269    
   494   0.345383E-03   0.269737    
   495   0.345400E-03   0.269206    
   496   0.345416E-03   0.268676    
   497   0.345430E-03   0.268146    
   498   0.345443E-03   0.267618    
   499   0.345455E-03   0.267091    
   500   0.345465E-03   0.266565    
   501   0.345474E-03   0.266040    
   502   0.345481E-03   0.265516    
   503   0.345487E-03   0.264994    
   504   0.345492E-03   0.264472    
   505   0.345495E-03   0.263951    
   506   0.345497E-03   0.263431    
   507   0.345497E-03   0.262912    
   508   0.345497E-03   0.262394    
   509   0.345495E-03   0.261878    
   510   0.345491E-03   0.261362    
   511   0.345486E-03   0.260847    
   512   0.345480E-03   0.260333    
   513   0.345473E-03   0.259821    
   514   0.345464E-03   0.259309    
   515   0.345454E-03   0.258798    
   516   0.345443E-03   0.258289    
   517   0.345430E-03   0.257780    
   518   0.345416E-03   0.257272    
   519   0.345401E-03   0.256766    
   520   0.345385E-03   0.256260    
   521   0.345367E-03   0.255755    
   522   0.345348E-03   0.255252    
   523   0.345328E-03   0.254749    
   524   0.345306E-03   0.254247    
   525   0.345283E-03   0.253747    
   526   0.345259E-03   0.253247    
   527   0.345234E-03   0.252748    
   528   0.345207E-03   0.252250    
   529   0.345180E-03   0.251754    
   530   0.345151E-03   0.251258    
   531   0.345120E-03   0.250763    
   532   0.345089E-03   0.250269    
   533   0.345056E-03   0.249776    
   534   0.345022E-03   0.249284    
   535   0.344987E-03   0.248793    
   536   0.344951E-03   0.248303    
   537   0.344913E-03   0.247814    
   538   0.344875E-03   0.247326    
   539   0.344835E-03   0.246839    
   540   0.344794E-03   0.246353    
   541   0.344752E-03   0.245868    
   542   0.344708E-03   0.245384    
   543   0.344664E-03   0.244901    
   544   0.344618E-03   0.244418    
   545   0.344571E-03   0.243937    
   546   0.344523E-03   0.243457    
   547   0.344474E-03   0.242977    
   548   0.344423E-03   0.242499    
   549   0.344372E-03   0.242021    
   550   0.344319E-03   0.241544    
   551   0.344266E-03   0.241069    
   552   0.344211E-03   0.240594    
   553   0.344155E-03   0.240120    
   554   0.344098E-03   0.239647    
   555   0.344039E-03   0.239175    
   556   0.343980E-03   0.238704    
   557   0.343920E-03   0.238234    
   558   0.343858E-03   0.237765    
   559   0.343796E-03   0.237297    
   560   0.343732E-03   0.236829    
   561   0.343667E-03   0.236363    
   562   0.343601E-03   0.235897    
   563   0.343534E-03   0.235433    
   564   0.343466E-03   0.234969    
   565   0.343397E-03   0.234506    
   566   0.343327E-03   0.234045    
   567   0.343256E-03   0.233584    
   568   0.343184E-03   0.233124    
   569   0.343110E-03   0.232665    
   570   0.343036E-03   0.232206    
   571   0.342961E-03   0.231749    
   572   0.342884E-03   0.231293    
   573   0.342807E-03   0.230837    
   574   0.342728E-03   0.230383    
   575   0.342649E-03   0.229929    
   576   0.342568E-03   0.229476    
   577   0.342487E-03   0.229024    
   578   0.342404E-03   0.228573    
   579   0.342321E-03   0.228123    
   580   0.342236E-03   0.227674    
   581   0.342151E-03   0.227225    
   582   0.342064E-03   0.226778    
   583   0.341976E-03   0.226331    
   584   0.341888E-03   0.225885    
   585   0.341798E-03   0.225441    
   586   0.341708E-03   0.224997    
   587   0.341617E-03   0.224553    
   588   0.341524E-03   0.224111    
   589   0.341431E-03   0.223670    
   590   0.341337E-03   0.223229    
   591   0.341241E-03   0.222790    
   592   0.341145E-03   0.222351    
   593   0.341048E-03   0.221913    
   594   0.340950E-03   0.221476    
   595   0.340851E-03   0.221040    
   596   0.340751E-03   0.220605    
   597   0.340650E-03   0.220170    
   598   0.340548E-03   0.219737    
   599   0.340445E-03   0.219304    
   600   0.340342E-03   0.218872    
   601   0.340237E-03   0.218441    
   602   0.340132E-03   0.218011    
   603   0.340025E-03   0.217581    
   604   0.339918E-03   0.217153    
   605   0.339810E-03   0.216725    
   606   0.339701E-03   0.216298    
   607   0.339591E-03   0.215872    
   608   0.339480E-03   0.215447    
   609   0.339368E-03   0.215023    
   610   0.339255E-03   0.214599    
   611   0.339142E-03   0.214177    
   612   0.339027E-03   0.213755    
   613   0.338912E-03   0.213334    
   614   0.338796E-03   0.212914    
   615   0.338679E-03   0.212495    
   616   0.338561E-03   0.212076    
   617   0.338443E-03   0.211659    
   618   0.338323E-03   0.211242    
   619   0.338203E-03   0.210826    
   620   0.338082E-03   0.210410    
   621   0.337960E-03   0.209996    
   622   0.337837E-03   0.209583    
   623   0.337713E-03   0.209170    
   624   0.337588E-03   0.208758    
   625   0.337463E-03   0.208347    
   626   0.337337E-03   0.207936    
   627   0.337210E-03   0.207527    
   628   0.337082E-03   0.207118    
   629   0.336954E-03   0.206710    
   630   0.336824E-03   0.206303    
   631   0.336694E-03   0.205897    
   632   0.336563E-03   0.205491    
   633   0.336431E-03   0.205087    
   634   0.336299E-03   0.204683    
   635   0.336165E-03   0.204280    
   636   0.336031E-03   0.203877    
   637   0.335896E-03   0.203476    
   638   0.335761E-03   0.203075    
   639   0.335624E-03   0.202675    
   640   0.335487E-03   0.202276    
   641   0.335349E-03   0.201878    
   642   0.335210E-03   0.201480    
   643   0.335071E-03   0.201083    
   644   0.334931E-03   0.200687    
   645   0.334790E-03   0.200292    
   646   0.334648E-03   0.199898    
   647   0.334505E-03   0.199504    
   648   0.334362E-03   0.199111    
   649   0.334218E-03   0.198719    
   650   0.334074E-03   0.198328    
   651   0.333928E-03   0.197937    
   652   0.333782E-03   0.197547    
   653   0.333635E-03   0.197158    
   654   0.333488E-03   0.196770    
   655   0.333339E-03   0.196382    
   656   0.333190E-03   0.195996    
   657   0.333041E-03   0.195610    
   658   0.332890E-03   0.195224    
   659   0.332739E-03   0.194840    
   660   0.332587E-03   0.194456    
   661   0.332435E-03   0.194073    
   662   0.332282E-03   0.193691    
   663   0.332128E-03   0.193310    
   664   0.331973E-03   0.192929    
   665   0.331818E-03   0.192549    
   666   0.331662E-03   0.192170    
   667   0.331505E-03   0.191791    
   668   0.331348E-03   0.191414    
   669   0.331190E-03   0.191037    
   670   0.331032E-03   0.190660    
   671   0.330872E-03   0.190285    
   672   0.330713E-03   0.189910    
   673   0.330552E-03   0.189536    
   674   0.330391E-03   0.189163    
   675   0.330229E-03   0.188790    
   676   0.330066E-03   0.188419    
   677   0.329903E-03   0.188047    
   678   0.329739E-03   0.187677    
   679   0.329575E-03   0.187308    
   680   0.329410E-03   0.186939    
   681   0.329244E-03   0.186571    
   682   0.329078E-03   0.186203    
   683   0.328911E-03   0.185836    
   684   0.328743E-03   0.185470    
   685   0.328575E-03   0.185105    
   686   0.328406E-03   0.184741    
   687   0.328237E-03   0.184377    
   688   0.328067E-03   0.184014    
   689   0.327896E-03   0.183651    
   690   0.327725E-03   0.183290    
   691   0.327553E-03   0.182929    
   692   0.327381E-03   0.182568    
   693   0.327208E-03   0.182209    
   694   0.327034E-03   0.181850    
   695   0.326860E-03   0.181492    
   696   0.326685E-03   0.181134    
   697   0.326510E-03   0.180778    
   698   0.326334E-03   0.180422    
   699   0.326158E-03   0.180066    
   700   0.325981E-03   0.179712    
   701   0.325803E-03   0.179358    
   702   0.325625E-03   0.179005    
   703   0.325446E-03   0.178652    
   704   0.325267E-03   0.178300    
   705   0.325087E-03   0.177949    
   706   0.324906E-03   0.177599    
   707   0.324725E-03   0.177249    
   708   0.324544E-03   0.176900    
   709   0.324362E-03   0.176551    
   710   0.324179E-03   0.176204    
   711   0.323996E-03   0.175857    
   712   0.323812E-03   0.175510    
   713   0.323628E-03   0.175165    
   714   0.323443E-03   0.174820    
   715   0.323258E-03   0.174475    
   716   0.323072E-03   0.174132    
   717   0.322886E-03   0.173789    
   718   0.322699E-03   0.173447    
   719   0.322512E-03   0.173105    
   720   0.322324E-03   0.172764    
   721   0.322135E-03   0.172424    
   722   0.321946E-03   0.172084    
   723   0.321757E-03   0.171745    
   724   0.321567E-03   0.171407    
   725   0.321377E-03   0.171070    
   726   0.321186E-03   0.170733    
   727   0.320994E-03   0.170397    
   728   0.320802E-03   0.170061    
   729   0.320610E-03   0.169726    
   730   0.320417E-03   0.169392    
   731   0.320224E-03   0.169058    
   732   0.320030E-03   0.168725    
   733   0.319836E-03   0.168393    
   734   0.319641E-03   0.168061    
   735   0.319445E-03   0.167730    
   736   0.319250E-03   0.167400    
   737   0.319053E-03   0.167070    
   738   0.318857E-03   0.166741    
   739   0.318660E-03   0.166413    
   740   0.318462E-03   0.166085    
   741   0.318264E-03   0.165758    
   742   0.318065E-03   0.165432    
   743   0.317866E-03   0.165106    
   744   0.317667E-03   0.164781    
   745   0.317467E-03   0.164456    
   746   0.317267E-03   0.164132    
   747   0.317066E-03   0.163809    
   748   0.316865E-03   0.163486    
   749   0.316663E-03   0.163165    
   750   0.316461E-03   0.162843    
   751   0.316258E-03   0.162522    
   752   0.316055E-03   0.162202    
   753   0.315852E-03   0.161883    
   754   0.315648E-03   0.161564    
   755   0.315444E-03   0.161246    
   756   0.315239E-03   0.160928    
   757   0.315034E-03   0.160611    
   758   0.314829E-03   0.160295    
   759   0.314623E-03   0.159979    
   760   0.314417E-03   0.159664    
   761   0.314210E-03   0.159350    
   762   0.314003E-03   0.159036    
   763   0.313795E-03   0.158723    
   764   0.313587E-03   0.158410    
   765   0.313379E-03   0.158098    
   766   0.313170E-03   0.157787    
   767   0.312961E-03   0.157476    
   768   0.312752E-03   0.157166    
   769   0.312542E-03   0.156857    
   770   0.312331E-03   0.156548    
   771   0.312121E-03   0.156239    
   772   0.311910E-03   0.155932    
   773   0.311698E-03   0.155625    
   774   0.311486E-03   0.155318    
   775   0.311274E-03   0.155012    
   776   0.311062E-03   0.154707    
   777   0.310849E-03   0.154402    
   778   0.310635E-03   0.154098    
   779   0.310422E-03   0.153795    
   780   0.310208E-03   0.153492    
   781   0.309993E-03   0.153190    
   782   0.309778E-03   0.152888    
   783   0.309563E-03   0.152587    
   784   0.309348E-03   0.152286    
   785   0.309132E-03   0.151986    
   786   0.308916E-03   0.151687    
   787   0.308699E-03   0.151388    
   788   0.308482E-03   0.151090    
   789   0.308265E-03   0.150793    
   790   0.308048E-03   0.150496    
   791   0.307830E-03   0.150199    
   792   0.307612E-03   0.149904    
   793   0.307393E-03   0.149608    
   794   0.307174E-03   0.149314    
   795   0.306955E-03   0.149020    
   796   0.306735E-03   0.148726    
   797   0.306515E-03   0.148433    
   798   0.306295E-03   0.148141    
   799   0.306075E-03   0.147849    
   800   0.305854E-03   0.147558    
   801   0.305633E-03   0.147267    
   802   0.305411E-03   0.146977    
   803   0.305189E-03   0.146688    
   804   0.304967E-03   0.146399    
   805   0.304745E-03   0.146111    
   806   0.304522E-03   0.145823    
   807   0.304299E-03   0.145536    
   808   0.304076E-03   0.145249    
   809   0.303852E-03   0.144963    
   810   0.303628E-03   0.144678    
   811   0.303404E-03   0.144393    
   812   0.303179E-03   0.144108    
   813   0.302954E-03   0.143825    
   814   0.302729E-03   0.143541    
   815   0.302504E-03   0.143259    
   816   0.302278E-03   0.142976    
   817   0.302052E-03   0.142695    
   818   0.301826E-03   0.142414    
   819   0.301599E-03   0.142133    
   820   0.301373E-03   0.141853    
