# Iteration  RMSerrUS  RMSerrSS
    70   0.566158E-04   0.622048    
    71   0.573113E-04   0.620821    
    72   0.580039E-04   0.619596    
    73   0.586935E-04   0.618373    
    74   0.593801E-04   0.617153    
    75   0.600638E-04   0.615935    
    76   0.607446E-04   0.614720    
    77   0.614225E-04   0.613507    
    78   0.620975E-04   0.612296    
    79   0.627695E-04   0.611088    
    80   0.634387E-04   0.609882    
    81   0.641049E-04   0.608678    
    82   0.647684E-04   0.607477    
    83   0.654289E-04   0.606279    
    84   0.660866E-04   0.605082    
    85   0.667414E-04   0.603888    
    86   0.673934E-04   0.602697    
    87   0.680425E-04   0.601507    
    88   0.686889E-04   0.600320    
    89   0.693324E-04   0.599136    
    90   0.699731E-04   0.597954    
    91   0.706110E-04   0.596774    
    92   0.712461E-04   0.595596    
    93   0.718785E-04   0.594421    
    94   0.725081E-04   0.593248    
    95   0.731349E-04   0.592077    
    96   0.737589E-04   0.590909    
    97   0.743802E-04   0.589743    
    98   0.749988E-04   0.588579    
    99   0.756146E-04   0.587418    
   100   0.762278E-04   0.586259    
   101   0.768382E-04   0.585102    
   102   0.774459E-04   0.583947    
   103   0.780509E-04   0.582795    
   104   0.786532E-04   0.581645    
   105   0.792528E-04   0.580497    
   106   0.798498E-04   0.579352    
   107   0.804441E-04   0.578208    
   108   0.810357E-04   0.577067    
   109   0.816247E-04   0.575929    
   110   0.822111E-04   0.574792    
   111   0.827948E-04   0.573658    
   112   0.833759E-04   0.572526    
   113   0.839544E-04   0.571396    
   114   0.845303E-04   0.570269    
   115   0.851036E-04   0.569144    
   116   0.856743E-04   0.568020    
   117   0.862424E-04   0.566900    
   118   0.868079E-04   0.565781    
   119   0.873709E-04   0.564664    
   120   0.879313E-04   0.563550    
   121   0.884892E-04   0.562438    
   122   0.890445E-04   0.561328    
   123   0.895973E-04   0.560221    
   124   0.901475E-04   0.559115    
   125   0.906953E-04   0.558012    
   126   0.912405E-04   0.556911    
   127   0.917832E-04   0.555812    
   128   0.923234E-04   0.554715    
   129   0.928612E-04   0.553621    
   130   0.933964E-04   0.552528    
   131   0.939292E-04   0.551438    
   132   0.944595E-04   0.550350    
   133   0.949874E-04   0.549264    
   134   0.955128E-04   0.548180    
   135   0.960357E-04   0.547098    
   136   0.965563E-04   0.546019    
   137   0.970744E-04   0.544941    
   138   0.975901E-04   0.543866    
   139   0.981033E-04   0.542793    
   140   0.986142E-04   0.541722    
   141   0.991227E-04   0.540653    
   142   0.996287E-04   0.539586    
   143   0.100132E-03   0.538521    
   144   0.100634E-03   0.537458    
   145   0.101133E-03   0.536398    
   146   0.101629E-03   0.535339    
   147   0.102124E-03   0.534283    
   148   0.102615E-03   0.533229    
   149   0.103105E-03   0.532176    
   150   0.103592E-03   0.531126    
   151   0.104077E-03   0.530078    
   152   0.104560E-03   0.529032    
   153   0.105040E-03   0.527988    
   154   0.105518E-03   0.526946    
   155   0.105994E-03   0.525907    
   156   0.106467E-03   0.524869    
   157   0.106938E-03   0.523833    
   158   0.107407E-03   0.522800    
   159   0.107874E-03   0.521768    
   160   0.108338E-03   0.520738    
   161   0.108800E-03   0.519711    
   162   0.109260E-03   0.518685    
   163   0.109717E-03   0.517662    
   164   0.110173E-03   0.516640    
   165   0.110626E-03   0.515621    
   166   0.111077E-03   0.514603    
   167   0.111525E-03   0.513588    
   168   0.111972E-03   0.512574    
   169   0.112416E-03   0.511563    
   170   0.112858E-03   0.510554    
   171   0.113298E-03   0.509546    
   172   0.113736E-03   0.508541    
   173   0.114172E-03   0.507537    
   174   0.114605E-03   0.506536    
   175   0.115036E-03   0.505536    
   176   0.115466E-03   0.504538    
   177   0.115893E-03   0.503543    
   178   0.116317E-03   0.502549    
   179   0.116740E-03   0.501558    
   180   0.117161E-03   0.500568    
   181   0.117579E-03   0.499580    
   182   0.117996E-03   0.498594    
   183   0.118410E-03   0.497610    
   184   0.118822E-03   0.496629    
   185   0.119232E-03   0.495649    
   186   0.119640E-03   0.494671    
   187   0.120046E-03   0.493694    
   188   0.120450E-03   0.492720    
   189   0.120852E-03   0.491748    
   190   0.121252E-03   0.490778    
   191   0.121649E-03   0.489809    
   192   0.122045E-03   0.488843    
   193   0.122439E-03   0.487878    
   194   0.122830E-03   0.486915    
   195   0.123220E-03   0.485954    
   196   0.123608E-03   0.484996    
   197   0.123993E-03   0.484039    
   198   0.124377E-03   0.483083    
   199   0.124758E-03   0.482130    
   200   0.125138E-03   0.481179    
   201   0.125515E-03   0.480229    
   202   0.125891E-03   0.479282    
   203   0.126265E-03   0.478336    
   204   0.126636E-03   0.477392    
   205   0.127006E-03   0.476450    
   206   0.127374E-03   0.475510    
   207   0.127740E-03   0.474571    
   208   0.128104E-03   0.473635    
   209   0.128466E-03   0.472700    
   210   0.128826E-03   0.471768    
   211   0.129184E-03   0.470837    
   212   0.129540E-03   0.469908    
   213   0.129894E-03   0.468980    
   214   0.130247E-03   0.468055    
   215   0.130597E-03   0.467131    
   216   0.130946E-03   0.466210    
   217   0.131293E-03   0.465290    
   218   0.131637E-03   0.464371    
   219   0.131980E-03   0.463455    
   220   0.132322E-03   0.462541    
   221   0.132661E-03   0.461628    
   222   0.132998E-03   0.460717    
   223   0.133334E-03   0.459808    
   224   0.133667E-03   0.458901    
   225   0.133999E-03   0.457995    
   226   0.134329E-03   0.457091    
   227   0.134658E-03   0.456189    
   228   0.134984E-03   0.455289    
   229   0.135309E-03   0.454391    
   230   0.135631E-03   0.453494    
   231   0.135952E-03   0.452599    
   232   0.136272E-03   0.451706    
   233   0.136589E-03   0.450815    
   234   0.136905E-03   0.449925    
   235   0.137218E-03   0.449037    
   236   0.137531E-03   0.448151    
   237   0.137841E-03   0.447267    
   238   0.138149E-03   0.446384    
   239   0.138456E-03   0.445504    
   240   0.138761E-03   0.444624    
   241   0.139065E-03   0.443747    
   242   0.139366E-03   0.442871    
   243   0.139666E-03   0.441998    
   244   0.139964E-03   0.441125    
   245   0.140260E-03   0.440255    
   246   0.140555E-03   0.439386    
   247   0.140848E-03   0.438519    
   248   0.141139E-03   0.437654    
   249   0.141429E-03   0.436790    
   250   0.141717E-03   0.435928    
   251   0.142003E-03   0.435068    
   252   0.142288E-03   0.434210    
   253   0.142570E-03   0.433353    
   254   0.142852E-03   0.432498    
   255   0.143131E-03   0.431644    
   256   0.143409E-03   0.430792    
   257   0.143685E-03   0.429942    
   258   0.143960E-03   0.429094    
   259   0.144233E-03   0.428247    
   260   0.144504E-03   0.427402    
   261   0.144773E-03   0.426559    
   262   0.145041E-03   0.425717    
   263   0.145308E-03   0.424877    
   264   0.145573E-03   0.424039    
   265   0.145836E-03   0.423202    
   266   0.146097E-03   0.422367    
   267   0.146357E-03   0.421533    
   268   0.146616E-03   0.420702    
   269   0.146872E-03   0.419871    
   270   0.147128E-03   0.419043    
   271   0.147381E-03   0.418216    
   272   0.147633E-03   0.417391    
   273   0.147884E-03   0.416567    
   274   0.148133E-03   0.415745    
   275   0.148380E-03   0.414925    
   276   0.148626E-03   0.414106    
   277   0.148870E-03   0.413289    
   278   0.149113E-03   0.412473    
   279   0.149354E-03   0.411659    
   280   0.149594E-03   0.410847    
   281   0.149832E-03   0.410036    
   282   0.150068E-03   0.409227    
   283   0.150303E-03   0.408420    
   284   0.150537E-03   0.407614    
   285   0.150769E-03   0.406810    
   286   0.151000E-03   0.406007    
   287   0.151229E-03   0.405206    
   288   0.151456E-03   0.404406    
   289   0.151682E-03   0.403608    
   290   0.151907E-03   0.402812    
   291   0.152130E-03   0.402017    
   292   0.152352E-03   0.401223    
   293   0.152572E-03   0.400432    
   294   0.152791E-03   0.399642    
   295   0.153008E-03   0.398853    
   296   0.153224E-03   0.398066    
   297   0.153438E-03   0.397280    
   298   0.153651E-03   0.396496    
   299   0.153863E-03   0.395714    
   300   0.154073E-03   0.394933    
   301   0.154281E-03   0.394154    
   302   0.154488E-03   0.393376    
   303   0.154694E-03   0.392600    
   304   0.154899E-03   0.391825    
   305   0.155102E-03   0.391052    
   306   0.155303E-03   0.390280    
   307   0.155503E-03   0.389510    
   308   0.155702E-03   0.388742    
   309   0.155899E-03   0.387975    
   310   0.156095E-03   0.387209    
   311   0.156290E-03   0.386445    
   312   0.156483E-03   0.385682    
   313   0.156675E-03   0.384921    
   314   0.156866E-03   0.384162    
   315   0.157055E-03   0.383404    
   316   0.157243E-03   0.382647    
   317   0.157429E-03   0.381892    
   318   0.157614E-03   0.381138    
   319   0.157798E-03   0.380386    
   320   0.157980E-03   0.379636    
   321   0.158161E-03   0.378887    
   322   0.158341E-03   0.378139    
   323   0.158520E-03   0.377393    
   324   0.158697E-03   0.376648    
   325   0.158873E-03   0.375905    
   326   0.159047E-03   0.375163    
   327   0.159220E-03   0.374423    
   328   0.159392E-03   0.373684    
   329   0.159563E-03   0.372947    
   330   0.159732E-03   0.372211    
   331   0.159900E-03   0.371476    
   332   0.160067E-03   0.370743    
   333   0.160232E-03   0.370012    
   334   0.160396E-03   0.369281    
   335   0.160559E-03   0.368553    
   336   0.160721E-03   0.367826    
   337   0.160881E-03   0.367100    
   338   0.161040E-03   0.366375    
   339   0.161198E-03   0.365652    
   340   0.161355E-03   0.364931    
   341   0.161510E-03   0.364211    
   342   0.161664E-03   0.363492    
   343   0.161817E-03   0.362775    
   344   0.161969E-03   0.362059    
   345   0.162119E-03   0.361344    
   346   0.162268E-03   0.360631    
   347   0.162416E-03   0.359920    
   348   0.162563E-03   0.359210    
   349   0.162708E-03   0.358501    
   350   0.162853E-03   0.357793    
   351   0.162996E-03   0.357087    
   352   0.163138E-03   0.356383    
   353   0.163278E-03   0.355679    
   354   0.163418E-03   0.354978    
   355   0.163556E-03   0.354277    
   356   0.163694E-03   0.353578    
   357   0.163830E-03   0.352880    
   358   0.163964E-03   0.352184    
   359   0.164098E-03   0.351489    
   360   0.164231E-03   0.350796    
   361   0.164362E-03   0.350103    
   362   0.164492E-03   0.349412    
   363   0.164621E-03   0.348723    
   364   0.164749E-03   0.348035    
   365   0.164876E-03   0.347348    
   366   0.165001E-03   0.346663    
   367   0.165126E-03   0.345979    
   368   0.165249E-03   0.345296    
   369   0.165371E-03   0.344615    
   370   0.165492E-03   0.343935    
   371   0.165612E-03   0.343256    
   372   0.165731E-03   0.342578    
   373   0.165849E-03   0.341902    
   374   0.165965E-03   0.341228    
   375   0.166081E-03   0.340554    
   376   0.166195E-03   0.339882    
   377   0.166309E-03   0.339212    
   378   0.166421E-03   0.338542    
   379   0.166532E-03   0.337874    
   380   0.166642E-03   0.337208    
   381   0.166751E-03   0.336542    
   382   0.166859E-03   0.335878    
   383   0.166965E-03   0.335215    
   384   0.167071E-03   0.334554    
   385   0.167176E-03   0.333894    
   386   0.167279E-03   0.333235    
   387   0.167382E-03   0.332577    
   388   0.167483E-03   0.331921    
   389   0.167584E-03   0.331266    
   390   0.167683E-03   0.330612    
   391   0.167782E-03   0.329960    
   392   0.167879E-03   0.329309    
   393   0.167975E-03   0.328659    
   394   0.168070E-03   0.328011    
   395   0.168165E-03   0.327363    
   396   0.168258E-03   0.326717    
   397   0.168350E-03   0.326073    
   398   0.168441E-03   0.325429    
   399   0.168531E-03   0.324787    
   400   0.168620E-03   0.324146    
   401   0.168708E-03   0.323507    
   402   0.168795E-03   0.322868    
   403   0.168881E-03   0.322231    
   404   0.168967E-03   0.321595    
   405   0.169051E-03   0.320961    
   406   0.169134E-03   0.320327    
   407   0.169216E-03   0.319695    
   408   0.169297E-03   0.319064    
   409   0.169377E-03   0.318435    
   410   0.169456E-03   0.317806    
   411   0.169535E-03   0.317179    
   412   0.169612E-03   0.316553    
   413   0.169688E-03   0.315929    
   414   0.169763E-03   0.315305    
   415   0.169838E-03   0.314683    
   416   0.169911E-03   0.314062    
   417   0.169984E-03   0.313442    
   418   0.170055E-03   0.312824    
   419   0.170126E-03   0.312207    
   420   0.170195E-03   0.311591    
   421   0.170264E-03   0.310976    
   422   0.170332E-03   0.310362    
   423   0.170399E-03   0.309750    
   424   0.170465E-03   0.309138    
   425   0.170530E-03   0.308528    
   426   0.170594E-03   0.307920    
   427   0.170657E-03   0.307312    
   428   0.170719E-03   0.306706    
   429   0.170780E-03   0.306100    
   430   0.170841E-03   0.305496    
   431   0.170900E-03   0.304894    
   432   0.170959E-03   0.304292    
   433   0.171017E-03   0.303691    
   434   0.171074E-03   0.303092    
   435   0.171129E-03   0.302494    
   436   0.171185E-03   0.301897    
   437   0.171239E-03   0.301302    
   438   0.171292E-03   0.300707    
   439   0.171344E-03   0.300114    
   440   0.171396E-03   0.299521    
   441   0.171447E-03   0.298930    
   442   0.171496E-03   0.298340    
   443   0.171545E-03   0.297752    
   444   0.171593E-03   0.297164    
   445   0.171641E-03   0.296578    
   446   0.171687E-03   0.295993    
   447   0.171733E-03   0.295409    
   448   0.171777E-03   0.294826    
   449   0.171821E-03   0.294244    
   450   0.171864E-03   0.293663    
   451   0.171906E-03   0.293084    
   452   0.171947E-03   0.292505    
   453   0.171988E-03   0.291928    
   454   0.172028E-03   0.291352    
   455   0.172066E-03   0.290777    
   456   0.172104E-03   0.290203    
   457   0.172142E-03   0.289631    
   458   0.172178E-03   0.289059    
   459   0.172213E-03   0.288489    
   460   0.172248E-03   0.287920    
   461   0.172282E-03   0.287351    
   462   0.172315E-03   0.286784    
   463   0.172348E-03   0.286219    
   464   0.172379E-03   0.285654    
   465   0.172410E-03   0.285090    
   466   0.172440E-03   0.284528    
   467   0.172469E-03   0.283966    
   468   0.172497E-03   0.283406    
   469   0.172525E-03   0.282847    
   470   0.172552E-03   0.282288    
   471   0.172578E-03   0.281731    
   472   0.172603E-03   0.281175    
   473   0.172627E-03   0.280621    
   474   0.172651E-03   0.280067    
   475   0.172674E-03   0.279514    
   476   0.172696E-03   0.278963    
   477   0.172718E-03   0.278412    
   478   0.172738E-03   0.277863    
   479   0.172758E-03   0.277314    
   480   0.172778E-03   0.276767    
   481   0.172796E-03   0.276221    
   482   0.172814E-03   0.275676    
   483   0.172831E-03   0.275132    
   484   0.172847E-03   0.274589    
   485   0.172862E-03   0.274047    
   486   0.172877E-03   0.273507    
   487   0.172891E-03   0.272967    
   488   0.172904E-03   0.272428    
   489   0.172917E-03   0.271891    
   490   0.172929E-03   0.271354    
   491   0.172940E-03   0.270819    
   492   0.172950E-03   0.270284    
   493   0.172960E-03   0.269751    
   494   0.172969E-03   0.269219    
   495   0.172977E-03   0.268687    
   496   0.172984E-03   0.268157    
   497   0.172991E-03   0.267628    
   498   0.172997E-03   0.267100    
   499   0.173003E-03   0.266573    
   500   0.173008E-03   0.266047    
   501   0.173012E-03   0.265522    
   502   0.173015E-03   0.264998    
   503   0.173018E-03   0.264475    
   504   0.173020E-03   0.263953    
   505   0.173021E-03   0.263432    
   506   0.173022E-03   0.262912    
   507   0.173022E-03   0.262394    
   508   0.173021E-03   0.261876    
   509   0.173019E-03   0.261359    
   510   0.173017E-03   0.260843    
   511   0.173015E-03   0.260329    
   512   0.173011E-03   0.259815    
   513   0.173007E-03   0.259302    
   514   0.173003E-03   0.258791    
   515   0.172997E-03   0.258280    
   516   0.172991E-03   0.257770    
   517   0.172985E-03   0.257262    
   518   0.172977E-03   0.256754    
   519   0.172969E-03   0.256247    
   520   0.172961E-03   0.255742    
   521   0.172952E-03   0.255237    
   522   0.172942E-03   0.254733    
   523   0.172931E-03   0.254231    
   524   0.172920E-03   0.253729    
   525   0.172908E-03   0.253228    
   526   0.172896E-03   0.252729    
   527   0.172883E-03   0.252230    
   528   0.172869E-03   0.251732    
   529   0.172855E-03   0.251236    
   530   0.172840E-03   0.250740    
   531   0.172825E-03   0.250245    
   532   0.172809E-03   0.249751    
   533   0.172792E-03   0.249258    
   534   0.172775E-03   0.248767    
   535   0.172757E-03   0.248276    
   536   0.172738E-03   0.247786    
   537   0.172719E-03   0.247297    
   538   0.172699E-03   0.246809    
   539   0.172679E-03   0.246322    
   540   0.172658E-03   0.245836    
   541   0.172637E-03   0.245351    
   542   0.172615E-03   0.244867    
   543   0.172592E-03   0.244383    
   544   0.172569E-03   0.243901    
   545   0.172545E-03   0.243420    
   546   0.172520E-03   0.242939    
   547   0.172496E-03   0.242460    
   548   0.172470E-03   0.241982    
   549   0.172444E-03   0.241504    
   550   0.172417E-03   0.241028    
   551   0.172390E-03   0.240552    
   552   0.172362E-03   0.240077    
   553   0.172334E-03   0.239604    
   554   0.172305E-03   0.239131    
   555   0.172275E-03   0.238659    
   556   0.172245E-03   0.238188    
   557   0.172215E-03   0.237718    
   558   0.172184E-03   0.237249    
   559   0.172152E-03   0.236781    
   560   0.172120E-03   0.236313    
   561   0.172087E-03   0.235847    
   562   0.172054E-03   0.235382    
   563   0.172020E-03   0.234917    
   564   0.171985E-03   0.234454    
   565   0.171950E-03   0.233991    
   566   0.171915E-03   0.233529    
   567   0.171879E-03   0.233069    
   568   0.171842E-03   0.232609    
   569   0.171805E-03   0.232150    
   570   0.171768E-03   0.231692    
   571   0.171730E-03   0.231234    
   572   0.171691E-03   0.230778    
   573   0.171652E-03   0.230323    
   574   0.171612E-03   0.229868    
   575   0.171572E-03   0.229415    
   576   0.171532E-03   0.228962    
   577   0.171490E-03   0.228510    
   578   0.171449E-03   0.228059    
   579   0.171407E-03   0.227609    
   580   0.171364E-03   0.227160    
   581   0.171321E-03   0.226712    
   582   0.171277E-03   0.226264    
   583   0.171233E-03   0.225818    
   584   0.171188E-03   0.225372    
   585   0.171143E-03   0.224928    
   586   0.171098E-03   0.224484    
   587   0.171051E-03   0.224041    
   588   0.171005E-03   0.223599    
   589   0.170958E-03   0.223158    
   590   0.170910E-03   0.222717    
   591   0.170862E-03   0.222278    
   592   0.170814E-03   0.221839    
   593   0.170765E-03   0.221401    
   594   0.170715E-03   0.220964    
   595   0.170665E-03   0.220528    
   596   0.170615E-03   0.220093    
   597   0.170564E-03   0.219659    
   598   0.170513E-03   0.219225    
   599   0.170461E-03   0.218793    
   600   0.170409E-03   0.218361    
   601   0.170356E-03   0.217930    
   602   0.170303E-03   0.217500    
   603   0.170249E-03   0.217071    
   604   0.170195E-03   0.216643    
   605   0.170141E-03   0.216215    
   606   0.170086E-03   0.215789    
   607   0.170030E-03   0.215363    
   608   0.169974E-03   0.214938    
   609   0.169918E-03   0.214514    
   610   0.169861E-03   0.214090    
   611   0.169804E-03   0.213668    
   612   0.169747E-03   0.213246    
   613   0.169689E-03   0.212825    
   614   0.169630E-03   0.212406    
   615   0.169571E-03   0.211986    
   616   0.169512E-03   0.211568    
   617   0.169452E-03   0.211151    
   618   0.169392E-03   0.210734    
   619   0.169332E-03   0.210318    
   620   0.169271E-03   0.209903    
   621   0.169209E-03   0.209489    
   622   0.169147E-03   0.209076    
   623   0.169085E-03   0.208663    
   624   0.169022E-03   0.208251    
   625   0.168959E-03   0.207840    
   626   0.168896E-03   0.207430    
   627   0.168832E-03   0.207021    
   628   0.168768E-03   0.206612    
   629   0.168703E-03   0.206205    
   630   0.168638E-03   0.205798    
   631   0.168572E-03   0.205392    
   632   0.168506E-03   0.204986    
   633   0.168440E-03   0.204582    
   634   0.168373E-03   0.204178    
   635   0.168306E-03   0.203775    
   636   0.168239E-03   0.203373    
   637   0.168171E-03   0.202972    
   638   0.168103E-03   0.202571    
   639   0.168034E-03   0.202172    
   640   0.167965E-03   0.201773    
   641   0.167896E-03   0.201374    
   642   0.167826E-03   0.200977    
   643   0.167756E-03   0.200581    
   644   0.167685E-03   0.200185    
   645   0.167614E-03   0.199790    
   646   0.167543E-03   0.199395    
   647   0.167471E-03   0.199002    
   648   0.167399E-03   0.198609    
   649   0.167327E-03   0.198217    
   650   0.167254E-03   0.197826    
   651   0.167181E-03   0.197436    
   652   0.167107E-03   0.197046    
   653   0.167034E-03   0.196658    
   654   0.166959E-03   0.196269    
   655   0.166885E-03   0.195882    
   656   0.166810E-03   0.195496    
   657   0.166735E-03   0.195110    
   658   0.166659E-03   0.194725    
   659   0.166583E-03   0.194341    
   660   0.166507E-03   0.193957    
   661   0.166430E-03   0.193574    
   662   0.166353E-03   0.193192    
   663   0.166276E-03   0.192811    
   664   0.166198E-03   0.192431    
   665   0.166120E-03   0.192051    
   666   0.166042E-03   0.191672    
   667   0.165963E-03   0.191294    
   668   0.165884E-03   0.190916    
   669   0.165804E-03   0.190540    
   670   0.165725E-03   0.190164    
   671   0.165645E-03   0.189788    
   672   0.165564E-03   0.189414    
   673   0.165484E-03   0.189040    
   674   0.165403E-03   0.188667    
   675   0.165321E-03   0.188295    
   676   0.165239E-03   0.187923    
   677   0.165157E-03   0.187552    
   678   0.165075E-03   0.187182    
   679   0.164993E-03   0.186813    
   680   0.164910E-03   0.186444    
   681   0.164826E-03   0.186076    
   682   0.164743E-03   0.185709    
   683   0.164659E-03   0.185343    
   684   0.164575E-03   0.184977    
   685   0.164490E-03   0.184612    
   686   0.164405E-03   0.184248    
   687   0.164320E-03   0.183884    
   688   0.164235E-03   0.183521    
   689   0.164149E-03   0.183159    
   690   0.164063E-03   0.182798    
   691   0.163977E-03   0.182437    
   692   0.163890E-03   0.182077    
   693   0.163803E-03   0.181718    
   694   0.163716E-03   0.181359    
   695   0.163628E-03   0.181001    
   696   0.163541E-03   0.180644    
   697   0.163452E-03   0.180288    
   698   0.163364E-03   0.179932    
   699   0.163275E-03   0.179577    
   700   0.163186E-03   0.179223    
   701   0.163097E-03   0.178869    
   702   0.163008E-03   0.178516    
   703   0.162918E-03   0.178164    
   704   0.162828E-03   0.177812    
   705   0.162737E-03   0.177461    
   706   0.162647E-03   0.177111    
   707   0.162556E-03   0.176762    
   708   0.162465E-03   0.176413    
   709   0.162373E-03   0.176065    
   710   0.162281E-03   0.175717    
   711   0.162189E-03   0.175371    
   712   0.162097E-03   0.175024    
   713   0.162005E-03   0.174679    
   714   0.161912E-03   0.174334    
   715   0.161819E-03   0.173990    
   716   0.161725E-03   0.173647    
   717   0.161632E-03   0.173304    
   718   0.161538E-03   0.172962    
   719   0.161444E-03   0.172621    
   720   0.161349E-03   0.172280    
   721   0.161255E-03   0.171941    
   722   0.161160E-03   0.171601    
   723   0.161065E-03   0.171263    
   724   0.160969E-03   0.170925    
   725   0.160874E-03   0.170587    
   726   0.160778E-03   0.170251    
   727   0.160682E-03   0.169915    
   728   0.160585E-03   0.169580    
   729   0.160489E-03   0.169245    
   730   0.160392E-03   0.168911    
   731   0.160295E-03   0.168578    
   732   0.160197E-03   0.168245    
   733   0.160100E-03   0.167913    
   734   0.160002E-03   0.167582    
   735   0.159904E-03   0.167251    
   736   0.159806E-03   0.166921    
   737   0.159707E-03   0.166592    
   738   0.159608E-03   0.166263    
   739   0.159509E-03   0.165935    
   740   0.159410E-03   0.165607    
   741   0.159311E-03   0.165281    
   742   0.159211E-03   0.164954    
   743   0.159111E-03   0.164629    
   744   0.159011E-03   0.164304    
   745   0.158911E-03   0.163980    
   746   0.158810E-03   0.163656    
   747   0.158709E-03   0.163333    
   748   0.158608E-03   0.163011    
   749   0.158507E-03   0.162689    
   750   0.158405E-03   0.162368    
   751   0.158304E-03   0.162048    
   752   0.158202E-03   0.161728    
   753   0.158100E-03   0.161409    
   754   0.157997E-03   0.161091    
   755   0.157895E-03   0.160773    
   756   0.157792E-03   0.160455    
   757   0.157689E-03   0.160139    
   758   0.157586E-03   0.159823    
   759   0.157483E-03   0.159507    
   760   0.157379E-03   0.159193    
   761   0.157275E-03   0.158879    
   762   0.157171E-03   0.158565    
   763   0.157067E-03   0.158252    
   764   0.156963E-03   0.157940    
   765   0.156858E-03   0.157628    
   766   0.156753E-03   0.157317    
   767   0.156648E-03   0.157007    
   768   0.156543E-03   0.156697    
   769   0.156438E-03   0.156388    
   770   0.156332E-03   0.156079    
   771   0.156226E-03   0.155771    
   772   0.156121E-03   0.155464    
   773   0.156014E-03   0.155157    
   774   0.155908E-03   0.154851    
   775   0.155802E-03   0.154545    
   776   0.155695E-03   0.154240    
   777   0.155588E-03   0.153936    
   778   0.155481E-03   0.153632    
   779   0.155374E-03   0.153329    
   780   0.155266E-03   0.153026    
   781   0.155159E-03   0.152724    
   782   0.155051E-03   0.152423    
   783   0.154943E-03   0.152122    
   784   0.154835E-03   0.151822    
   785   0.154726E-03   0.151523    
   786   0.154618E-03   0.151224    
   787   0.154509E-03   0.150925    
   788   0.154400E-03   0.150627    
   789   0.154291E-03   0.150330    
   790   0.154182E-03   0.150033    
   791   0.154073E-03   0.149737    
   792   0.153963E-03   0.149442    
   793   0.153854E-03   0.149147    
   794   0.153744E-03   0.148853    
   795   0.153634E-03   0.148559    
   796   0.153523E-03   0.148266    
   797   0.153413E-03   0.147973    
   798   0.153303E-03   0.147681    
   799   0.153192E-03   0.147390    
   800   0.153081E-03   0.147099    
   801   0.152970E-03   0.146809    
   802   0.152859E-03   0.146519    
   803   0.152748E-03   0.146230    
   804   0.152636E-03   0.145941    
   805   0.152525E-03   0.145653    
   806   0.152413E-03   0.145366    
   807   0.152301E-03   0.145079    
   808   0.152189E-03   0.144793    
   809   0.152077E-03   0.144507    
   810   0.151964E-03   0.144222    
   811   0.151852E-03   0.143937    
   812   0.151739E-03   0.143653    
   813   0.151626E-03   0.143370    
   814   0.151513E-03   0.143087    
   815   0.151400E-03   0.142805    
   816   0.151287E-03   0.142523    
   817   0.151173E-03   0.142242    
   818   0.151060E-03   0.141961    
   819   0.150946E-03   0.141681    
   820   0.150832E-03   0.141401    
