#Time=   0.160000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.329310E-01   0.329445E-01   0.200000E-01   0.329310E-01   0.329445E-01
   0.400000E-01   0.658110E-01   0.658378E-01   0.400000E-01   0.658110E-01   0.658378E-01
   0.600000E-01   0.985891E-01   0.986292E-01   0.600000E-01   0.985891E-01   0.986292E-01
   0.800000E-01   0.131215       0.131268       0.800000E-01   0.131215       0.131268    
   0.100000       0.163639       0.163705       0.100000       0.163639       0.163705    
   0.120000       0.195811       0.195890       0.120000       0.195811       0.195890    
   0.140000       0.227684       0.227776       0.140000       0.227684       0.227776    
   0.160000       0.259212       0.259315       0.160000       0.259212       0.259315    
   0.180000       0.290347       0.290462       0.180000       0.290347       0.290462    
   0.200000       0.321048       0.321174       0.200000       0.321048       0.321174    
   0.220000       0.351270       0.351407       0.220000       0.351270       0.351407    
   0.240000       0.380975       0.381121       0.240000       0.380975       0.381121    
   0.260000       0.410123       0.410279       0.260000       0.410123       0.410279    
   0.280000       0.438678       0.438844       0.280000       0.438678       0.438844    
   0.300000       0.466608       0.466781       0.300000       0.466608       0.466781    
   0.320000       0.493880       0.494061       0.320000       0.493880       0.494061    
   0.340000       0.520465       0.520653       0.340000       0.520465       0.520653    
   0.360000       0.546339       0.546533       0.360000       0.546339       0.546533    
   0.380000       0.571477       0.571676       0.380000       0.571477       0.571676    
   0.400000       0.595859       0.596063       0.400000       0.595859       0.596063    
   0.420000       0.619469       0.619676       0.420000       0.619469       0.619676    
   0.440000       0.642291       0.642501       0.440000       0.642291       0.642501    
   0.460000       0.664315       0.664527       0.460000       0.664315       0.664527    
   0.480000       0.685532       0.685746       0.480000       0.685532       0.685746    
   0.500000       0.705939       0.706153       0.500000       0.705939       0.706153    
   0.520000       0.725532       0.725746       0.520000       0.725532       0.725746    
   0.540000       0.744315       0.744527       0.540000       0.744315       0.744527    
   0.560000       0.762291       0.762501       0.560000       0.762291       0.762501    
   0.580000       0.779469       0.779676       0.580000       0.779469       0.779676    
   0.600000       0.795859       0.796063       0.600000       0.795859       0.796063    
   0.620000       0.811477       0.811676       0.620000       0.811477       0.811676    
   0.640000       0.826339       0.826533       0.640000       0.826339       0.826533    
   0.660000       0.840465       0.840653       0.660000       0.840465       0.840653    
   0.680000       0.853880       0.854061       0.680000       0.853880       0.854061    
   0.700000       0.866608       0.866781       0.700000       0.866608       0.866781    
   0.720000       0.878678       0.878844       0.720000       0.878678       0.878844    
   0.740000       0.890123       0.890279       0.740000       0.890123       0.890279    
   0.760000       0.900975       0.901121       0.760000       0.900975       0.901121    
   0.780000       0.911270       0.911407       0.780000       0.911270       0.911407    
   0.800000       0.921048       0.921174       0.800000       0.921048       0.921174    
   0.820000       0.930347       0.930462       0.820000       0.930347       0.930462    
   0.840000       0.939212       0.939315       0.840000       0.939212       0.939315    
   0.860000       0.947684       0.947776       0.860000       0.947684       0.947776    
   0.880000       0.955811       0.955890       0.880000       0.955811       0.955890    
   0.900000       0.963639       0.963705       0.900000       0.963639       0.963705    
   0.920000       0.971215       0.971268       0.920000       0.971215       0.971268    
   0.940000       0.978589       0.978629       0.940000       0.978589       0.978629    
   0.960000       0.985811       0.985838       0.960000       0.985811       0.985838    
   0.980000       0.992931       0.992944       0.980000       0.992931       0.992944    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
